NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
KMXK_0G00760	W0THU7	KLMA_80065	6.951504742	7.379152645	7.093650867	7.308351603	6.644354151	7.499873167	7.541958416	7.075559435	7.354709492	6.736629606	7.052286923	7.007937129
KMXK_0A06000	W0T511	KLMA_10259	7.618010568	7.725261466	7.642583143	7.505583379	7.547051448	7.623326287	7.665999111	7.606973659	7.339962889	7.562250098	7.626878341	7.474317065
KMXK_0E05300	W0TCM9	KLMA_50526	NA	7.3441516	7.402276407	NA	7.203856193	7.439332219	7.322963245	7.159998265	7.577285401	7.255525297	7.200250933	7.18135186
KMXK_0H00960	W0TE80	KLMA_70099	7.901101516	8.18893113	7.986208175	7.997276981	7.997682547	7.933194685	8.103812891	8.060505486	7.860239242	7.949905478	7.806672915	7.920128597
KMXK_0C01300	W0T730	KLMA_30127	6.609897199	6.821233472	6.780963213	6.821674677	6.822542456	6.676171292	6.994931611	7.053203455	6.654750177	6.772988899	6.8206416	6.856452432
KMXK_0D00400	W0T9G1	KLMA_40026	7.057850365	6.829254811	6.726565222	6.884313623	7.13618173	6.917996693	6.798862903	6.984970416	6.370069115	6.696523167	6.906957376	6.943780073
KMXK_0H02810	W0TH34	KLMA_70283	7.08052525	6.853925325	6.81833914	6.872008921	6.798149447	6.635916206	6.936767472	6.774530771	7.502834766	NA	6.848145451	6.865939401
KMXK_0A04950	W0T3L4	KLMA_10368	6.197541641	6.597892835	6.970993726	6.789209521	6.721548755	6.852897996	6.919210819	6.673946585	6.552070474	6.815327172	6.988687432	6.823297649
KMXK_0C00350	W0T8H0	KLMA_30033	7.283039493	7.058622329	7.088067048	7.093303431	7.067543515	7.066222629	7.191303933	7.007703887	7.511587762	7.001886182	7.145410955	7.048652581
KMXK_0B06070			7.255493227	7.027215328	7.380811787	7.189557128	7.992093574	7.017531408	7.051249092	7.089353482	6.964247271	7.23563076	7.168045883	7.136327013
KMXK_0B03390	W0T581	KLMA_20324	6.214041472	6.453049086	6.462347328	6.368507683	NA	6.230226353	6.743698048	6.74834123	6.071158613	6.590086972	6.681220296	6.51738102
KMXK_0F01600	W0TFV6	KLMA_60410	6.86247794	7.038568113	6.910128782	7.187917286	6.787507235	7.204291603	7.200895102	7.02058075	6.919150064	6.708426842	7.029955925	6.880006865
KMXK_0F00630	W0TDV4	KLMA_60501	6.838887064	6.834116514	6.505685663	6.607677898	6.83346091	6.862469533	6.557594648	6.675999798	6.573276088	6.821664061	6.717256039	6.629962229
KMXK_0D05660	W0TC06	KLMA_40539	6.777047834	6.860856659	6.93660583	6.876259739	6.675402508	6.784853888	6.819811004	6.979540005	6.803992184	6.771876263	6.811542098	6.810739301
KMXK_0E05990	W0TC86	KLMA_50603	7.645151421	7.406422526	NA	NA	7.139167158	6.910558634	NA	7.139353603	7.985558642	NA	7.397584165	7.137975608
KMXK_0B07730	W0T838	KLMA_20760	6.20393068	NA	7.050987574	6.608130791	6.569226348	6.626890147	6.734063077	NA	6.924424622	6.625735682	6.313075369	6.313082132
KMXK_0C00550	W0T982	KLMA_30051	6.843814475	6.962142722	6.798294882	6.999536752	7.189629346	6.893365032	7.112550114	6.869707914	6.844286662	6.962551183	6.750365785	6.972009631
KMXK_0H01730	W0TG27	KLMA_70175	7.38884069	7.391977398	7.430122598	7.406352393	7.430234424	7.317570674	7.394308622	7.354833447	7.341209725	7.490858998	7.3819952	7.384084041
KMXK_0E03780	W0TBK8	KLMA_50373	6.594445113	6.607493454	6.896263384	7.032518152	6.912485534	6.697756162	7.128029046	6.657991413	6.786692809	6.795302613	NA	6.538994885
KMXK_0E00150	W0TAI9	KLMA_50008	7.259068846	6.597408444	6.56567078	6.346036797	6.740740761	6.783520977	6.515936271	6.550972657	6.667044161	6.912579687	6.715406592	6.858065516
KMXK_0B02770	W0T5M1	KLMA_20262	NA	6.478837769	6.759654451	NA	6.597458013	6.819575567	6.422336634	6.545735927	NA	6.587382588	6.194149296	NA
KMXK_0E05040	W0TGA5	KLMA_50500	NA	6.365761394	6.72433808	6.453354923	6.785302468	NA	NA	6.517501241	6.205090257	6.618144079	6.625477543	6.623695722
KMXK_0B03150	W0T6S3	KLMA_20300	6.644216908	7.313952343	6.781814261	6.687761399	6.704374371	NA	6.770811426	6.526152088	6.690133555	6.83533684	6.739207459	6.672974816
KMXK_0E01220	W0TAV5	KLMA_50113	NA	6.439702709	6.578983274	6.373385766	6.766015984	6.336988811	6.087110319	6.588792455	NA	6.660304324	6.582810188	6.651064265
KMXK_0D02830	W0TB52	KLMA_40259	7.35523316	6.885517762	7.580847338	7.494351557	6.925326156	6.952035839	6.885633593	6.961243274	7.124136518	7.169892987	6.974479475	7.087282731
KMXK_0D06350	W0TC74	KLMA_40604	6.786537842	6.984199231	6.868731744	6.860604844	6.811071738	6.820223772	7.095127022	6.9530129	6.797121318	6.886045295	6.940400068	6.792142507
KMXK_0D02430	W0TDP8	KLMA_40220	7.524354915	6.804467389	6.41896712	6.330420453	7.052577879	6.126068131	6.408921491	6.683046117	6.427047801	6.654057416	6.648627596	6.736937683
KMXK_0A02110	W0T4B5	KLMA_10628	6.775395072	6.935327713	NA	6.885182618	7.288053649	6.948963281	6.920105862	7.071290633	6.789616942	NA	6.895648099	7.012704352
KMXK_0H02500	W0TG96	KLMA_70250	7.2195443	7.035663167	7.057987814	7.122887429	7.11880588	7.86355491	7.53021322	6.992200187	6.936664301	6.935093142	7.084377319	7.089608374
KMXK_0B05110	W0T833	KLMA_20498	7.080035983	6.834790882	6.99651591	6.871765988	7.002140211	6.628372152	6.624100739	6.849309203	6.943936066	6.899921311	6.908636355	6.859383973
KMXK_0B01410	W0T694	KLMA_20130	6.472099577	7.041161487	7.459018376	6.551626346	6.883808925	6.782005707	7.162395283	6.964143208	7.023139948	7.023830185	6.926610311	6.993245035
KMXK_0D05870	W0TEP5	KLMA_40560	6.592390119	6.378580567	6.656949181	6.642440665	6.289199986	6.60780465	6.695680116	6.418472791	6.840295409	6.406465294	6.607046267	6.296500051
KMXK_0H04220	W0TFY0	KLMA_70422	6.661211847	6.580232024	6.672502406	6.953893406	6.636707758	6.444209958	6.535880787	6.364843431	6.619976412	6.582707435	6.62395504	6.531265211
KMXK_0D01740	W0TDH6	KLMA_40150	5.711009557	6.042656355	6.259635024	6.084564037	6.041790947	6.006588802	6.212288993	6.176437121	NA	6.009421087	5.916079956	NA
KMXK_0F05230	W0TDC2	KLMA_60054	6.711732024	6.571233831	6.848422895	6.681763935	6.825826381	6.692204534	6.797914675	6.666675759	6.935043333	7.00339031	6.844263213	6.705074811
KMXK_0A07730	W0T4F1	KLMA_10079	7.061645689	7.186222146	6.9805654	7.340711122	7.259468845	7.244292609	7.186769189	7.380467571	6.335537703	7.100353383	7.093560107	7.098276058
KMXK_0A03180	W0T7R5	KLMA_10522	7.301941002	7.015873107	7.103785585	7.013667416	6.951653152	7.050057209	7.117984994	7.153014438	7.120169698	7.368044614	6.737248455	6.892339687
KMXK_0C02440	W0T906	KLMA_30243	6.472721607	7.064176689	7.286410766	7.112269517	7.318179309	7.48433379	6.594550114	7.168874228	7.461515521	7.288077579	6.579587923	7.242947531
KMXK_0A01790	W0T5E1	KLMA_10661	6.552994569	6.766504694	6.820461635	6.779720197	6.884602861	6.79488403	6.82704252	6.930725599	6.680434135	6.772433824	6.7616024	6.84755308
KMXK_0C01570	W0TBI3	KLMA_30154	6.458836206	7.656093227	7.605798997	7.375704078	7.592156316	7.329604632	7.467276427	7.734503555	6.422501012	7.731078822	7.733736112	7.706991155
KMXK_0H02680	W0TH15	KLMA_70268	7.906020593	7.286023687	7.254219313	7.289141728	7.159027727	7.310775118	7.601899692	7.405950115	7.113654145	7.728528852	7.347080292	6.964978009
KMXK_0C06260	W0T8H3	KLMA_30627	NA	6.59214016	6.829113796	6.867021819	7.026975451	6.630820727	6.688380815	6.824002452	6.439307968	6.697485177	6.852307794	6.750331364
KMXK_0A08060	W0T3P3	KLMA_10046	6.9145664	6.876198677	7.375103568	7.23814569	7.163547679	7.310513777	7.158733885	7.14781051	7.031859627	7.243554211	7.000851604	7.126733549
KMXK_0C01050	W0T8N0	KLMA_30098	6.926213831	6.971730794	7.280031447	7.077427535	7.051292063	7.153350808	7.141494942	7.151665777	7.106649054	7.179551628	7.245895671	7.107384873
KMXK_0A07710	W0T3T0	KLMA_10081	6.391814948	6.409912354	6.435857297	6.400871507	NA	6.219313687	6.536814249	6.50396243	6.249579492	6.389988966	6.452793425	6.398233866
KMXK_0D05960	W0TCQ0	KLMA_40567	7.44356497	7.283934192	7.351216677	7.641763908	7.873485177	7.141413439	7.421956135	NA	7.372429825	7.323831593	7.288164104	7.382415188
KMXK_0G00380	W0TG70	KLMA_80029	6.952408708	7.432658313	7.448504245	7.637971636	7.473873613	7.499256496	7.583710746	7.872959753	6.425701881	7.746629318	7.569309128	7.716864395
KMXK_0E03280			7.124420422	7.460061585	6.99315531	6.815959621	7.320826467	7.032513401	7.117713213	7.266705045	6.822230894	7.241545842	7.209653839	7.029286494
KMXK_0D04150	W0T9W9	KLMA_40393	7.806510945	7.781688497	8.210873851	7.710955908	7.901231528	8.372416144	7.665016412	7.744651035	7.665676281	8.345578562	7.699952187	7.66108261
KMXK_0B07440	W0T6D4	KLMA_20729	6.894949063	6.57661137	6.349965499	6.407199758	6.444473977	6.667656206	6.730585265	6.534472464	6.830382623	6.628976535	6.557805106	6.521581358
KMXK_0E00960	W0TD45	KLMA_50087	7.115322603	7.305554427	7.145946776	7.059214903	7.057596909	NA	6.750861812	7.176090744	7.098312683	6.75858716	7.296805994	7.332762015
KMXK_0C02940	W0T958	KLMA_30298	6.287994435	6.500849312	6.183860897	6.073004145	NA	6.264873266	6.36262605	6.45761368	6.348137435	6.516138043	NA	6.065380201
KMXK_0F05070			6.962925415	6.883446355	7.722450293	7.204595637	7.440187344	7.477467282	6.928938392	7.166447802	7.839449183	7.223154944	6.986455792	7.02855949
KMXK_0G01630	W0TGI0	KLMA_80154	6.529261533	6.564527875	6.655037604	6.678279785	6.713620296	NA	6.497986317	6.76350683	6.718108841	6.738426499	6.63232896	6.576964022
KMXK_0F00190	W0TES3	KLMA_60549	7.426386609	7.216166534	7.331253864	7.227404287	7.363229569	6.941633328	7.140690075	7.143332153	7.6995104	7.296453787	7.132472887	6.991578922
KMXK_0C04670	W0TCC8	KLMA_30469	6.877513894	7.060175349	6.831989074	6.870785435	6.975355834	6.996667561	6.968210512	7.057034933	6.558155814	6.935049401	7.046513084	7.097806673
KMXK_0G02180	W0TK32	KLMA_80208	6.68795466	6.644062525	6.794960504	6.703502591	6.948765272	6.776257667	6.754478564	6.821828963	6.610285228	6.769492947	6.787236194	6.681181405
KMXK_0G03260	W0THS9	KLMA_80317	7.575509431	7.376582324	7.43384136	7.484005835	7.344015838	7.397318076	7.312394345	7.276680873	7.572929978	7.339292928	7.382802593	7.330186437
KMXK_0E03020	W0TDS0	KLMA_50297	6.686779877	6.942149893	6.882858685	6.816122503	6.24614832	6.916631288	6.700821278	6.810781191	6.802570647	6.865099685	6.829659117	6.867593493
KMXK_0C00470	W0TB87	KLMA_30044	6.933203539	6.502229095	6.367706795	6.950046652	6.156803301	NA	6.636899245	6.349303275	6.572907394	6.064419638	6.421766041	6.426789151
KMXK_0G04180	W0TH69	KLMA_80414	NA	6.445357732	6.554284896	6.751950893	6.33975358	6.792973896	NA	6.79978355	6.667820246	NA	6.801531627	6.565556811
KMXK_0D00850	W0T9K4	KLMA_40071	6.498616825	6.352927219	6.550184636	6.569560061	6.495589879	6.401461775	6.637338989	6.538236087	6.41918414	6.620695548	6.560820998	6.443129538
KMXK_0F05520	W0TGU7	KLMA_60028	6.528304752	6.788484133	6.750238408	7.28198925	6.896935468	6.542494352	6.814986695	6.919441056	6.695440398	6.831323821	6.687555023	6.817745574
KMXK_0B00430	W0T8S1	KLMA_20031	7.273511891	7.144940233	7.556209561	7.150195375	7.279347593	7.121024293	7.164598721	7.273961313	7.335050811	7.396151938	7.409663575	5.752058355
KMXK_0F02960	W0TDX5	KLMA_60279	6.933603653	6.963192254	6.922710808	7.042854958	7.026458306	7.039434319	6.94955862	7.097832162	7.055921043	7.213798114	6.501813804	6.915226287
KMXK_0A04200	W0T3R1	KLMA_10418	5.947657556	6.475279604	6.558632459	6.523106793	6.618452981	6.123113502	6.278420221	6.444551707	5.875998981	6.390390347	6.497526728	6.366358468
KMXK_0C05140	W0TCJ9	KLMA_30519	5.829123448	6.188678044	6.625287936	6.375349544	6.429015718	6.361911918	6.450349803	6.410988024	NA	6.360709872	6.459112208	6.32739563
KMXK_0H03740	W0THD2	KLMA_70378	6.561017306	6.444267809	NA	6.214633301	6.859940337	6.473544437	6.529548571	6.786461868	NA	6.308921021	6.517028197	6.490302798
KMXK_0G02600	W0TGQ5	KLMA_80249	7.167175434	7.229618822	7.208829709	7.379180633	7.326870561	6.908207986	7.195876944	7.361803757	7.268701927	7.232065755	6.810287907	7.232134059
KMXK_0F04900	W0TCM8	KLMA_60086	6.811888578	7.05384088	7.078263516	6.932069568	6.973778569	6.953300322	7.042613803	6.903948327	6.985367226	6.873395641	6.939498067	6.904293881
KMXK_0A02700	W0T5V1	KLMA_10569	6.996754165	6.998105771	6.947023125	6.974365848	6.985077991	7.608945507	6.761655253	6.979565783	7.410095554	7.101511305	7.05850689	7.089657803
KMXK_0F00220	W0TDY4	KLMA_60546	6.684694668	6.444970848	6.685977534	6.591857433	6.634829673	6.533896015	6.661944911	6.458793091	6.515117453	6.622846554	6.707025072	6.588192966
KMXK_0B06100	W0T8A8	KLMA_20598	7.010626027	8.155013123	6.857329765	7.080522975	6.940391872	7.021152354	7.079124163	7.122458955	NA	6.666376327	7.132189853	7.137979956
KMXK_0B02470	W0T5I4	KLMA_20232	7.2706501	7.273253133	7.255110711	7.111822769	7.242138047	7.364167009	7.212249851	7.328255618	7.267530086	7.378144999	7.354315437	7.223137031
KMXK_0C04210	W0TC82	KLMA_30424	6.845698901	6.814942529	6.848755498	7.049414008	6.720576108	6.831282501	6.896958702	6.869689259	7.077588674	6.805230633	7.014054883	6.834517859
KMXK_0B03460	W0T9M7	KLMA_20331	7.080482324	6.955397006	6.912669683	8.506903879	6.604441221	6.793289688	7.01599869	6.699817546	6.852929109	NA	6.378319941	7.020918627
KMXK_0D03530	W0TC46	KLMA_40332	6.641332104	6.702843833	6.751175448	6.877793345	6.639764465	6.470991624	6.86645789	6.762427188	6.758487264	6.434363244	6.875500166	6.674180275
KMXK_0H02610	W0TIY0	KLMA_70261	7.165541625	7.130633046	7.250533711	7.006351321	7.23203873	7.359816338	7.228221334	7.049617542	7.029172716	7.181415451	7.19149924	7.167091353
KMXK_0G00300	W0TH05	KLMA_80022	7.574576651	7.900228493	7.345009449	7.401963333	7.827097339	7.741548786	7.844042142	7.835838576	7.481292501	7.517437492	7.500931748	7.591829866
KMXK_0F01420	W0TEC5	KLMA_60424	6.227178196	6.317053655	6.563117686	NA	6.201926575	6.547697114	6.315832967	6.261935594	6.180326893	6.424536395	6.433282777	6.245567746
KMXK_0D04830	W0TEF7	KLMA_40460	6.702780083	6.602649925	6.758784169	6.574555787	6.212472484	6.819185935	6.556618073	6.569835113	6.601019512	6.717100425	6.611113994	6.481872283
KMXK_0G04030	W0TH53	KLMA_80399	6.609908151	6.749645261	6.849730363	6.635974045	6.586526111	7.060441224	6.759407888	6.717486141	6.765234332	6.787719693	6.898721711	6.85181022
KMXK_0D03950	W0TAG9	KLMA_40371	6.534916544	6.481828969	6.47726739	6.878250781	6.111771867	6.324298822	6.617104217	6.614478689	6.614539635	6.26125137	6.522314911	6.536248428
KMXK_0C00760	W0T7J3	KLMA_30070	6.953916591	7.24827332	6.952499684	7.188797964	7.257583164	7.002841425	7.074635943	7.424723061	7.070430408	7.092469529	6.903466043	7.221615339
KMXK_0H02780	W0TEQ1	KLMA_70279	NA	6.866483376	7.149293379	7.179462679	NA	7.103069429	7.057186569	6.868131795	7.173324656	7.075020947	7.080445618	NA
KMXK_0F00810	W0TDP7	KLMA_60481	NA	7.087975331	6.626076115	6.815472532	7.170762482	6.59286629	7.263159642	6.752205698	7.251503131	6.963263785	NA	6.904230988
KMXK_0D01800	W0T9S6	KLMA_40156	6.651099806	7.197088368	7.255293513	7.135103937	6.927539215	7.361106243	7.237450164	7.238460001	6.57714053	7.201418722	7.29305821	7.233153578
KMXK_0H03670	W0TJ83	KLMA_70371	7.01000742	6.944582824	7.035425721	6.811260289	7.147623223	6.64773634	6.85830581	7.059621999	6.913599191	7.06458048	6.831534358	7.053882411
KMXK_0D01180	W0TBC1	KLMA_40097	6.96021719	6.781466039	7.18500782	NA	6.68356267	7.109499316	6.868815144	6.639320309	7.03560181	7.009559395	6.922076028	6.835041255
KMXK_0G00700	W0THU2	KLMA_80060	7.256405365	7.304496515	7.533329115	7.303353357	7.50012618	7.447945081	7.509743417	7.193718474	7.070840804	7.272013681	7.221572771	7.629537245
KMXK_0A05990	W0T2S9	KLMA_10260	6.898317609	6.955774455	7.355524175	7.390900743	7.218259468	NA	7.141942893	7.129310981	6.887535669	7.555973067	6.886692344	6.745453545
KMXK_0C03910	W0TC52	KLMA_30394	6.935960176	6.678437529	6.833539668	6.923684388	6.766794975	6.809680797	6.791325664	6.908265437	6.931772414	6.912815799	6.892224032	6.833608573
KMXK_0B04570	W0T785	KLMA_20445	6.349255822	6.613738707	6.813955772	6.579383423	6.505902627	NA	6.83167825	6.540365233	6.701685311	6.518302124	6.575281582	6.715623866
KMXK_0H00420	W0TE32	KLMA_70044	6.720841167	7.461083376	7.670513843	7.592036224	7.074769106	7.062426488	7.560783669	7.267837005	7.566422787	7.488403916	7.39713182	7.422981092
KMXK_0A01920	W0T4D7	KLMA_10648	6.411836383	7.305832056	7.153829906	6.804045147	7.157500108	NA	6.761898121	6.856390039	7.303052909	7.104028062	7.001116542	7.342159617
KMXK_0B07940	W0TAW4	KLMA_20781	6.765072501	7.645064718	7.731888795	7.563105834	7.413444961	7.419254014	7.535156229	7.684578658	7.371964098	7.563704462	7.665372899	7.62152522
KMXK_0C02960	W0T850	KLMA_30300	7.314181967	7.292653072	7.732287563	7.535819154	7.49444373	7.664198667	7.489891085	7.20997934	7.604248073	7.727041982	7.291171842	7.37934942
KMXK_0B00460	W0T609	KLMA_20035	6.604859168	6.055050067	6.278151196	6.293561834	6.510940524	6.262137192	6.201913107	6.319598301	6.114051112	6.141574947	6.422272491	6.270220777
KMXK_0B01670			6.924682146	6.660410807	6.861265914	6.930780781	6.747911989	6.87720096	6.77074417	6.86763128	6.93090811	6.786007412	6.858483769	6.70696524
KMXK_0B06430	W0T644	KLMA_20629	7.080340455	7.126510033	NA	7.104755647	7.169944825	7.346949124	7.396301732	7.401525983	6.993235191	7.467433368	6.633925712	7.088357492
KMXK_0C01860	W0TBK9	KLMA_30184	6.95733936	6.671426838	6.692417125	6.838759274	7.096958875	6.858208304	6.56485803	6.850933338	7.393213844	6.918450767	6.943496931	6.921673362
KMXK_0B05490	W0T5V4	KLMA_20534	NA	7.169877359	7.087139525	NA	7.287886619	7.241746094	7.262165781	7.37045775	6.924901558	7.117646555	7.237624787	7.321185098
KMXK_0D04740			7.632670817	7.907477501	7.646082346	7.736763919	8.04707243	7.798484128	7.401696877	7.754685144	8.085407242	7.825880373	7.594209638	7.703265241
KMXK_0C03820	W0T8C4	KLMA_30385	NA	6.828040597	6.883155991	6.71310238	6.893360479	6.847293859	6.867650041	6.876995796	6.837366818	NA	6.877954798	6.826255705
KMXK_0F04410	W0TJU9	KLMA_80118	7.050386509	7.346049674	7.456514111	7.059255136	7.381586701	7.398946459	7.542753681	7.410895213	7.205041694	7.393943663	7.358536445	7.310519048
KMXK_0G02160	W0TFV3	KLMA_80206	6.658646492	6.648823937	6.762683312	6.731813013	6.819855993	6.908926896	6.847206396	6.818547751	6.735554575	7.287294435	6.64637768	6.545344485
KMXK_0B04900	W0T813	KLMA_20478	6.822202293	6.82364502	7.04135135	6.863977065	6.790473342	7.084336668	7.049655392	6.816420711	7.057842753	7.02845168	6.980403642	6.846459846
KMXK_0F00160	W0TI98	KLMA_60553	6.028944286	7.00549322	7.035250647	6.919514303	6.82866522	6.79754211	6.87948969	6.28843607	6.461170451	7.098737599	7.125068507	6.08579958
KMXK_0A07630	W0T2B8	KLMA_10090	6.551476435	6.665003158	6.634104441	6.750565855	6.536570744	NA	6.528866834	6.724754595	6.336662865	6.543048285	6.768362765	6.450226551
KMXK_0F04980	W0TE88	KLMA_60077	6.6636443	7.431451312	7.362995289	7.497837094	7.142576895	6.957597684	7.260148186	6.930485033	7.157204743	7.229617716	6.925663984	6.858682212
KMXK_0E01300	W0TD73	KLMA_50122	6.996030594	7.755179466	7.412660576	7.446379376	7.649869344	7.570690814	7.667856747	7.640938326	7.042496106	7.455185255	7.531383731	7.303966076
KMXK_0D00520	W0T8V0	KLMA_40038	6.814117323	6.910128577	6.850810701	6.843115748	6.827921903	6.974626027	6.913954989	6.806903391	6.724592891	6.726929184	7.171660758	6.814502502
KMXK_0C06390	W0T957	KLMA_30640	7.278437343	7.022318462	6.963054921	7.220484303	7.210324984	6.71913993	6.959896759	7.151872226	6.990865502	7.216479309	7.046779585	7.135793238
KMXK_0F01140	W0TEF4	KLMA_60449	6.542189429	6.50226167	6.677059693	6.447300496	6.371189006	NA	6.700366794	6.039171486	6.73273397	6.488564107	6.601812022	6.389656772
KMXK_0A01110	W0T6E5	KLMA_10729	7.06331381	7.254770901	7.093960433	7.278544294	7.357876552	7.073267455	7.209770399	7.395351372	6.673576468	7.148937914	6.944482953	7.307668651
KMXK_0A02820	W0T444	KLMA_10558	7.605375499	7.342638218	NA	7.162021971	7.51174891	7.543278095	7.245917052	7.299316718	7.74178268	7.629396794	7.374399492	7.552518917
KMXK_0A00310	W0T8M3	KLMA_10812	6.901585457	6.148516419	6.967388015	6.524627599	NA	6.571705482	6.488654457	6.483699798	6.89149817	6.846480453	6.960481986	6.461767792
KMXK_0F05110	W0TEY6	KLMA_60065	6.146505144	6.478945124	6.609086547	6.688023734	6.499392278	6.228181733	6.553180743	6.67190734	6.381689244	6.308590928	6.661681438	6.515067546
KMXK_0B00890	W0T552	KLMA_20077	6.819290022	6.678394457	6.940160015	6.608750445	6.991910198	6.703345602	6.778508136	6.618590693	6.80840738	7.066468829	6.528703755	6.457278948
KMXK_0H01050			8.255643266	7.398454735	6.94576748	6.966693924	7.896119311	7.549454643	7.30055577	7.565540628	8.090549939	7.996468413	7.486434146	7.724814207
