Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
KMXK_0E01980,2214,2332,2540,2683,2375,1959
KMXK_0E01990,14067,17227,17281,18181,16895,15251
KMXK_0E02000,2722,2909,2842,2829,2519,2197
KMXK_0E02010,475,522,575,581,569,578
KMXK_0E02020,25210,30903,33632,36636,35591,31865
KMXK_0E02030,19,19,20,21,22,35
KMXK_0E02040,1650,1878,2006,2156,1984,1830
KMXK_0E02050,12,6,8,7,14,10
KMXK_0E02060,16114,17184,19080,24094,21315,19368
KMXK_0E02070,155,135,159,189,195,129
KMXK_0E02080,2762,2821,3050,3530,3276,2911
KMXK_0E02090,2274,1805,2376,2741,2826,2476
KMXK_0E02100,1123,1425,1609,1838,1432,1341
KMXK_0E02110,2091,2336,2444,2499,2271,1873
KMXK_0E02120,1843,1815,1474,1198,1026,768
KMXK_0E02130,5698,6219,6529,7194,6900,6030
KMXK_0E02140,16224,21543,21200,24826,19401,19620
KMXK_0E02150,1680,2201,2368,3013,2736,2338
KMXK_0E02160,370,392,365,333,243,209
KMXK_0E02170,947,1082,1171,1331,1195,967
KMXK_0E02180,4139,4570,4300,3841,3471,2742
KMXK_0E02190,59748,60425,78392,92890,91544,81709
KMXK_0E02200,1226,1304,1144,1232,1090,1067
KMXK_0E02210,1548,1632,1792,2524,2265,2193
KMXK_0E02220,637,739,794,1024,995,870
KMXK_0E02230,2683,3251,3395,3420,3125,2740
KMXK_0E02240,1221,1419,1484,1567,1400,1386
KMXK_0E02250,4860,6056,6931,7393,6844,5975
KMXK_0E02260,5240,5139,5862,7448,6720,6268
KMXK_0E02270,317,274,398,473,389,379
KMXK_0E02280,1078,1180,1201,1362,1452,1361
KMXK_0E02290,392,515,625,610,545,477
KMXK_0E02300,1352,1298,1598,1811,1582,1364
KMXK_0E02310,398,509,510,517,462,404
KMXK_0E02320,264,303,355,322,203,219
KMXK_0E02330,4488,4122,4808,5053,4611,4048
KMXK_0E02340,12003,13420,15223,17062,15066,14442
KMXK_0E02350,1965,1834,2096,2004,1939,1731
KMXK_0E02360,4045,3858,4343,4244,3936,3390
KMXK_0E02370,2070,2538,2648,2603,2485,2220
KMXK_0E02380,1938,2253,2792,3099,2831,2553
KMXK_0E02390,4,0,2,4,6,0
KMXK_0E02400,10424,12029,12874,13478,12941,10703
KMXK_0E02410,1533,1578,1781,2324,2000,1926
KMXK_0E02420,563,656,690,701,633,536
KMXK_0E02430,401,395,490,590,567,577
KMXK_0E02440,3699,4339,4557,5848,5882,5883
KMXK_0E02450,563,609,663,723,629,486
KMXK_0E02460,365,449,389,415,365,316
KMXK_0E02470,1353,1207,1161,1172,824,699
KMXK_0E02480,23828,28687,33591,41702,36510,32198
KMXK_0E02490,1935,1917,1829,1768,1630,1301
KMXK_0E02500,4487,5155,5492,5691,5278,4642
KMXK_0E02510,4544,4819,4905,5087,4983,4082
KMXK_0E02520,3786,4646,5775,6782,6440,5069
KMXK_0E02530,2974,3415,4037,4309,4167,3552
KMXK_0E02540,1527,1657,1500,1511,1540,1160
KMXK_0E02550,1663,1917,2224,2240,2099,1858
KMXK_0E02560,25704,23123,27717,33921,30941,29058
KMXK_0E02570,100708,82940,107916,132921,128466,122474
KMXK_0E02580,33985,27671,32544,37924,33597,31071
KMXK_0E02590,403,503,520,530,645,480
KMXK_0E02600,2064,2274,2524,2513,2560,2040
KMXK_0E02610,3534,4091,4689,4968,4397,3935
KMXK_0E02620,1993,2530,2920,3269,3091,2703
KMXK_0E02630,17598,20391,22563,23455,20318,16853
KMXK_0E02640,2191,1998,2165,2464,2254,1990
KMXK_0E02650,27993,35137,27535,30565,18063,21839
KMXK_0E02660,4758,5677,6183,7023,7445,5577
KMXK_0E02670,9857,12627,12645,13576,12720,11483
KMXK_0E02680,1056,1334,1318,1592,1554,1299
KMXK_0E02690,1101,1529,1494,1554,1413,1288
KMXK_0E02700,3182,3280,3634,3757,3168,2585
KMXK_0E02710,185,256,232,197,225,216
KMXK_0E02720,3521,4424,5120,5636,5399,4273
KMXK_0E02730,3445,4054,4551,4962,4630,3827
KMXK_0E02740,4084,4620,5589,6172,6254,4758
KMXK_0E02750,5680,6118,6716,7402,7568,6711
KMXK_0E02760,2612,2949,3731,4409,3974,3526
KMXK_0E02770,9902,10877,12163,13547,13315,11762
KMXK_0E02780,588,575,624,710,640,458
KMXK_0E02790,524,433,511,563,491,393
KMXK_0E02800,739,849,777,835,788,681
KMXK_0E02810,493,534,574,594,622,514
KMXK_0E02820,1816,1887,2122,2090,2029,1810
KMXK_0E02830,2009,2784,2992,3204,2710,2600
KMXK_0E02840,566,680,702,905,768,635
KMXK_0E02850,666,759,806,960,909,692
KMXK_0E02860,970,878,750,802,599,661
KMXK_0E02870,5224,6350,6993,7520,7009,5958
KMXK_0E02880,7116,7750,8492,13026,12776,11483
KMXK_0E02890,3091,3017,3119,3553,3463,3158
KMXK_0E02900,8,9,8,3,11,3
KMXK_0E02910,1124,1389,1400,1389,1438,1122
KMXK_0E02920,1591,1347,1528,1477,1577,1187
KMXK_0E02930,31396,35632,32023,33503,31609,28787
KMXK_0E02940,1393,1261,1364,1429,1331,1252
KMXK_0E02950,1339,1642,1804,1882,1842,1452
KMXK_0E02960,2648,3210,2936,2486,2243,1830
KMXK_0E02970,184,216,204,182,167,143
KMXK_0E02980,2314,2456,2483,2405,2362,1769
KMXK_0E02990,2788,2665,2739,3238,2985,2717
KMXK_0E03000,6385,6323,7422,8117,7763,7241
KMXK_0E03010,2488,3067,3953,4135,3966,3298
KMXK_0E03020,7315,7544,9029,9639,8818,7534
KMXK_0E03030,2470,2613,2757,3463,3468,2991
KMXK_0E03040,2317,2304,2380,2692,2261,2078
KMXK_0E03050,15588,21122,26876,30878,28601,28390
KMXK_0E03060,3884,4235,4847,5230,4615,4120
KMXK_0E03070,3616,3475,3691,4643,4121,3947
KMXK_0E03080,917,983,1021,1300,1166,1084
KMXK_0E03090,8608,10824,11026,11266,11003,9559
KMXK_0E03100,1618,1699,1849,2125,1885,1864
KMXK_0E03110,3445,4129,4632,4692,4658,4082
KMXK_0E03120,1082,1154,1047,1419,1552,1324
KMXK_0E03130,3485,4218,4773,5403,4490,3904
KMXK_0E03140,1778,1574,1401,1679,1222,946
KMXK_0E03150,2656,3084,3316,3554,3280,2998
KMXK_0E03160,6202,5997,6312,7568,6701,5740
KMXK_0E03170,1666,1975,2014,2198,1965,1498
KMXK_0E03180,1625,1651,1604,1767,1591,1703
KMXK_0E03190,2469,2227,2485,3308,3269,2803
KMXK_0E03200,25477,29805,35250,39933,35852,33762
KMXK_0E03210,927,765,863,902,826,615
KMXK_0E03220,1834,1792,1682,1621,1566,1288
KMXK_0E03230,2051,2198,2364,2522,2558,2182
KMXK_0E03240,8526,8113,9531,11064,10184,9605
KMXK_0E03250,2414,2886,2950,2392,1638,1250
KMXK_0E03260,1244,1133,1353,1533,1356,1350
KMXK_0E03270,633,573,588,607,517,591
KMXK_0E03280,12878,13024,13779,16953,15786,14157
KMXK_0E03290,4876,5919,6742,7656,6728,5646
KMXK_0E03300,4588,4909,5367,6967,6121,5356
KMXK_0E03310,146,188,269,341,337,248
KMXK_0E03320,271,305,379,433,369,279
KMXK_0E03330,421,508,503,554,462,501
KMXK_0E03340,1377,1321,1489,1823,1670,1529
KMXK_0E03350,1549,1723,1786,2091,2031,1992
KMXK_0E03360,5604,7664,9873,12164,13646,11582
KMXK_0E03370,11645,10813,12919,15684,13870,12022
KMXK_0E03380,3215,2912,3931,5131,4673,4315
KMXK_0E03390,4085,4353,4375,3818,3757,3446
KMXK_0E03400,6357,7071,8362,9333,8122,7435
KMXK_0E03410,1840,2088,2426,2667,2418,2334
KMXK_0E03420,2912,3108,3135,3811,3489,3030
KMXK_0E03430,556,655,673,792,636,583
KMXK_0E03440,3214,3283,3591,3825,3493,2947
KMXK_0E03450,1390,1564,1808,2070,1815,1574
KMXK_0E03460,2081,2367,2408,2648,2479,2112
KMXK_0E03470,584,586,729,793,716,663
KMXK_0E03480,31971,23748,23778,28312,26028,24469
KMXK_0E03490,2686,2435,2676,2688,2392,2397
KMXK_0E03500,3737,4174,4192,3506,2805,2131
KMXK_0E03510,2830,3374,4176,4731,4387,3881
KMXK_0E03520,1267,1585,1903,2143,1903,1653
KMXK_0E03530,8927,9612,10425,11236,10294,8897
KMXK_0E03540,262,200,275,298,280,275
KMXK_0E03550,9091,9600,10310,12110,10413,9590
KMXK_0E03560,6592,6558,6581,7303,6701,6328
KMXK_0E03570,1283,1415,1925,1979,1823,1698
KMXK_0E03580,3372,3669,3793,3760,3518,3198
KMXK_0E03590,1401,1501,1579,1528,1449,1230
KMXK_0E03600,858,945,1134,1314,1199,1147
KMXK_0E03610,1727,1666,1638,1410,1070,790
KMXK_0E03620,1143,1133,1312,1349,1265,1140
KMXK_0E03630,2352,2722,2818,3080,2890,2473
KMXK_0E03640,2,0,0,0,5,0
KMXK_0E03650,1931,2204,3356,3809,4079,4471
KMXK_0E03660,10477,11130,19355,41330,45510,51211
KMXK_0E03670,749,1045,1121,1460,1582,1428
KMXK_0E03680,24055,26591,33008,44588,44435,40767
KMXK_0E03690,1901,2109,2933,3095,3195,3132
KMXK_0E03700,7226,7485,8008,8614,8240,7823
KMXK_0E03710,1208,1075,1232,1430,1196,1035
KMXK_0E03720,1663,1810,2095,1942,1816,1502
KMXK_0E03730,5948,4915,6119,7573,7155,6822
KMXK_0E03740,449,487,413,458,425,354
KMXK_0E03750,929,987,1175,1092,1097,932
KMXK_0E03760,3077,3321,3549,4101,3802,3467
KMXK_0E03770,1390,1317,1484,2144,1883,1815
KMXK_0E03780,2953,3516,3827,4561,4122,3795
KMXK_0E03790,2892,2951,3336,4300,4087,3782
KMXK_0E03800,1773,1817,1930,2318,2000,1800
KMXK_0E03810,1380,1643,1899,2054,1674,1508
KMXK_0E03820,1046,1098,1223,1385,1215,1030
KMXK_0E03830,1748,1471,1659,1747,1460,1290
KMXK_0E03840,1488,1417,1549,1607,1454,1135
KMXK_0E03850,5052,5675,6380,6763,6549,5740
KMXK_0E03860,1954,2092,2384,2476,2185,1941
KMXK_0E03870,2762,2949,2971,3090,2887,2546
KMXK_0E03880,166,184,141,154,144,120
KMXK_0E03890,5470,5951,6338,7567,6926,5962
KMXK_0E03900,1803,1885,1538,1533,1199,1048
KMXK_0E03910,5105,4793,5668,7109,6562,5984
KMXK_0E03920,1874,2143,2473,2429,2309,1875
KMXK_0E03930,1311,1525,1834,1972,1857,1778
KMXK_0E03940,2433,2512,2858,2876,2727,2562
KMXK_0E03950,1619,1762,1735,1840,1405,1448
KMXK_0E03960,2136,2503,3014,3234,3022,2492
KMXK_0E03970,1093,1206,1146,1201,967,937
KMXK_0E03980,768,851,826,934,878,771
KMXK_0E03990,988,1120,1180,1222,1179,1020
KMXK_0E04000,879,1092,1155,1311,1229,1110
KMXK_0E04010,2462,2323,2536,2959,2797,2518
KMXK_0E04020,1138,1079,1290,1536,1266,1126
KMXK_0E04030,613,459,536,662,520,506
KMXK_0E04040,15723,19459,20636,24831,24526,20676
KMXK_0E04050,309,301,311,359,321,260
KMXK_0E04060,767,805,800,819,740,685
KMXK_0E04070,21911,24576,29471,29561,29191,27812
KMXK_0E04080,333,408,442,457,368,410
KMXK_0E04090,2794,3130,3799,4159,3858,3213
KMXK_0E04100,2466,3131,3394,3759,3213,3165
KMXK_0E04110,4970,5132,5887,6882,6349,5779
KMXK_0E04120,2888,2985,3234,3848,3448,3376
KMXK_0E04130,1405,1354,1771,2052,1985,1658
KMXK_0E04140,427,392,433,535,453,460
KMXK_0E04150,3425,3452,3667,4721,4112,3773
KMXK_0E04160,4122,5212,5657,6899,7374,6832
KMXK_0E04170,885,1053,1147,1203,1021,899
KMXK_0E04180,1157,1283,1409,1422,1335,1068
KMXK_0E04190,302,249,314,395,325,295
KMXK_0E04200,23,12,16,26,16,6
KMXK_0E04210,3757,4533,5006,5614,5400,4360
KMXK_0E04220,7004,6705,7393,8649,8625,7345
KMXK_0E04230,76860,82434,102619,140117,130246,122581
KMXK_0E04240,4086,4254,4493,5042,5135,4599
KMXK_0E04250,3594,3591,3717,3517,3082,2843
KMXK_0E04260,628,688,829,850,800,691
KMXK_0E04270,2260,1648,1697,2387,1785,1720
KMXK_0E04280,973,849,969,1200,1047,1017
KMXK_0E04290,1590,1389,1713,2063,1988,1896
KMXK_0E04300,1691,1804,1859,1778,1707,1387
KMXK_0E04310,2660,2159,2076,2037,1784,1530
KMXK_0E04320,5365,5298,6015,7500,6498,6076
KMXK_0E04330,1214,1399,1533,1614,1323,1131
KMXK_0E04340,445,361,401,462,432,414
KMXK_0E04350,1686,1886,2169,2629,2193,2037
KMXK_0E04360,2698,2261,2800,3438,3148,3088
KMXK_0E04370,6175,5745,7159,8250,7432,7145
KMXK_0E04380,1064,1165,1188,1226,1148,948
KMXK_0E04390,519,620,619,556,594,542
KMXK_0E04400,1435,1787,1823,1753,1505,1273
KMXK_0E04410,873,1053,1257,1280,1181,868
KMXK_0E04420,561,697,691,686,649,531
KMXK_0E04430,2395,2864,3054,3352,2895,2503
KMXK_0E04440,2956,3270,4060,4527,4216,3819
KMXK_0E04450,440,574,642,741,580,536
KMXK_0E04460,3596,3526,3034,2837,2352,1996
KMXK_0E04470,997,1145,1254,1478,1305,1131
KMXK_0E04480,696,822,833,916,855,796
KMXK_0E04490,2947,3012,3434,4090,3839,3615
KMXK_0E04500,527,547,584,661,493,422
KMXK_0E04510,728,821,1012,1015,939,885
KMXK_0E04520,24,19,25,22,26,28
KMXK_0E04530,1797,2099,2288,2474,2377,2170
KMXK_0E04540,958,1061,1265,1416,1242,1139
KMXK_0E04550,34,43,59,42,39,36
KMXK_0E04560,3618,3556,3735,3658,3397,2612
KMXK_0E04570,920,976,997,933,924,672
KMXK_0E04580,718,869,1075,1634,1448,1503
KMXK_0E04590,180,264,228,209,231,180
KMXK_0E04600,437,464,590,617,554,400
KMXK_0E04610,1435,1774,1981,2448,2220,2095
KMXK_0E04620,598,677,753,855,826,694
KMXK_0E04630,1461,1245,1455,1809,1510,1506
KMXK_0E04640,834,826,917,971,944,791
KMXK_0E04650,1466,1572,1759,2011,1793,1601
KMXK_0E04660,2954,3379,4073,4337,3879,3450
KMXK_0E04670,2229,2457,2930,3231,2960,2644
KMXK_0E04680,2844,2769,2821,2924,2406,2065
KMXK_0E04690,3687,4214,4347,4197,3805,3489
KMXK_0E04700,2125,1985,2353,4802,4476,4016
KMXK_0E04710,1219,1423,1579,1842,1679,1504
KMXK_0E04720,1998,2388,2858,3180,3326,2943
KMXK_0E04730,9965,13828,17311,26308,28235,27704
KMXK_0E04740,1667,1897,2137,2026,2020,1629
KMXK_0E04750,17181,21254,23385,25845,24277,21579
KMXK_0E04760,17,40,38,41,36,27
KMXK_0E04770,8297,11464,11370,13359,9875,9786
KMXK_0E04780,10631,11631,11133,12152,11113,9246
KMXK_0E04790,1476,1312,1642,1673,1388,1206
KMXK_0E04800,1010,701,702,868,521,615
KMXK_0E04810,974,970,998,1165,940,945
KMXK_0E04820,4213,4222,4560,4870,4243,3925
KMXK_0E04830,439,582,671,841,690,631
KMXK_0E04840,8515,8867,9896,10663,9846,8930
KMXK_0E04850,9226,9687,11506,13834,13327,13081
KMXK_0E04860,3599,4385,4868,6452,6316,5724
KMXK_0E04870,15515,17493,19168,20564,19172,17466
KMXK_0E04880,1072,1169,1156,1220,1166,1011
KMXK_0E04890,778,943,1101,1222,1052,960
KMXK_0E04900,2763,2448,2905,3437,2923,3127
KMXK_0E04910,1491,1434,1286,1100,907,607
KMXK_0E04920,3776,4323,5182,5232,5101,4510
KMXK_0E04930,7504,8673,9567,9044,7868,6443
KMXK_0E04940,4162,3734,4191,4898,4336,3509
KMXK_0E04950,1762,2036,2146,2369,2138,2107
KMXK_0E04960,6654,7756,8842,10253,9791,8659
KMXK_0E04970,5862,4952,5774,5961,4969,4644
KMXK_0E04980,2153,2003,2209,2595,2340,2132
KMXK_0E04990,2351,3734,3217,3466,3451,2991
KMXK_0E05000,2982,3606,4955,6313,6391,6200
KMXK_0E05010,3373,3711,4348,6368,6428,6732
KMXK_0E05020,4,4,0,3,1,3
KMXK_0E05030,5085,5016,4726,5081,4839,4876
KMXK_0E05040,7492,7356,8178,8933,8868,8086
KMXK_0E05050,19249,21692,26266,30110,26483,24930
KMXK_0E05060,2082,2045,2008,2237,1933,1661
KMXK_0E05070,10561,12206,13940,16253,15011,13749
KMXK_0E05080,644,759,759,843,744,575
KMXK_0E05090,2938,3019,3482,3715,3589,3024
KMXK_0E05100,1893,1950,2355,3120,2760,2409
KMXK_0E05110,767,875,1019,1081,1114,905
KMXK_0E05120,2606,2581,2543,2520,2218,1855
KMXK_0E05130,2684,2870,3036,3204,3119,2866
KMXK_0E05140,1754,1810,1740,1654,1715,1585
KMXK_0E05150,3169,3841,3941,4257,4086,3262
KMXK_0E05160,1247,1338,1509,1422,1315,1177
KMXK_0E05170,1264,1614,1760,2067,1861,1578
KMXK_0E05180,1069,1389,1393,1587,1427,1152
KMXK_0E05190,1731,1818,2033,2218,2159,1968
KMXK_0E05200,1582,1583,1772,2132,2069,2054
KMXK_0E05210,1656,1710,1806,2028,2002,1819
KMXK_0E05220,374,500,531,487,421,374
KMXK_0E05230,527,583,629,642,521,440
KMXK_0E05240,1488,1572,1613,1524,1285,879
KMXK_0E05250,147,177,157,233,195,163
KMXK_0E05260,1612,1993,2106,2454,2187,1832
KMXK_0E05270,547,647,601,737,544,548
KMXK_0E05280,1910,2111,2470,2642,2628,2171
KMXK_0E05290,2377,2570,2537,2995,2460,2242
KMXK_0E05300,2875,3133,3270,3656,3264,2906
KMXK_0E05310,1493,1883,2307,2610,2671,2183
KMXK_0E05320,1128,938,1248,1532,1396,1472
KMXK_0E05330,21095,19382,21793,28367,25357,23577
KMXK_0E05340,314,280,346,375,324,268
KMXK_0E05350,2078,2070,2546,3159,2807,2791
KMXK_0E05360,13029,12299,13678,16552,15153,13617
KMXK_0E05370,3894,4682,4901,5033,5036,4611
KMXK_0E05380,1508,1650,2283,2973,2768,2507
KMXK_0E05390,1103,1239,1291,1368,1406,1185
KMXK_0E05400,7544,7490,8502,9523,8050,7501
KMXK_0E05410,4974,4341,4802,6177,5945,5344
KMXK_0E05420,0,0,0,0,0,0
KMXK_0E05430,4522,4738,5001,5795,5265,4996
KMXK_0E05440,8504,9447,10553,11679,10298,8914
KMXK_0E05450,3954,4426,4392,4942,4669,3882
KMXK_0E05460,11451,12812,13618,13691,12993,10934
KMXK_0E05470,4427,4565,5050,5514,5207,4101
KMXK_0E05480,349,450,500,623,607,496
KMXK_0E05490,1115,1281,1444,1641,1568,1388
KMXK_0E05500,936,1025,1185,1191,1168,1052
KMXK_0E05510,1845,1859,2040,1914,1807,1523
KMXK_0E05520,1028,1167,1204,1374,1276,1144
KMXK_0E05530,1702,1871,2038,2283,2197,1886
KMXK_0E05540,1868,2201,2491,2755,2613,2211
KMXK_0E05550,589,671,703,654,525,446
KMXK_0E05560,27429,34117,34215,37595,33864,29179
KMXK_0E05570,571,512,392,522,315,329
KMXK_0E05580,1839,1709,1687,1616,1394,1071
KMXK_0E05590,1785,2187,2156,2362,2102,1744
KMXK_0E05600,1180,1349,1358,1874,1669,1774
KMXK_0E05610,342,446,449,536,424,458
KMXK_0E05620,3367,3924,4347,5158,4623,4032
KMXK_0E05630,3326,3943,4637,4475,4046,3447
KMXK_0E05640,3894,4714,5053,5414,5073,4395
KMXK_0E05650,3899,4580,5134,5857,5159,4424
KMXK_0E05660,1267,1575,1720,1903,1653,1362
KMXK_0E05670,1185,1291,1362,1557,1265,1104
KMXK_0E05680,1660,1688,1887,2238,2017,1544
KMXK_0E05690,527,624,728,887,712,674
KMXK_0E05700,1929,2236,2773,2998,2728,2470
KMXK_0E05710,1430,1600,1801,1937,1974,1474
KMXK_0E05720,4349,4461,4642,4981,4181,3298
KMXK_0E05730,1118,1303,1334,1635,1580,1351
KMXK_0E05740,1830,2062,2416,2226,2030,1747
KMXK_0E05750,1366,1534,1584,1655,1619,1146
KMXK_0E05760,2235,2535,2700,2623,2578,2177
KMXK_0E05770,1697,1804,2137,2088,1970,1577
KMXK_0E05780,1288,1614,1699,1927,1749,1580
KMXK_0E05790,607,788,781,838,702,685
KMXK_0E05800,920,1109,1274,1505,1632,1330
KMXK_0E05810,1661,1839,2186,2538,2538,2218
KMXK_0E05820,1230,1203,1162,1488,1251,1010
KMXK_0E05830,102,101,107,126,143,125
KMXK_0E05840,3083,3246,3356,3846,3525,3257
KMXK_0E05850,400,454,441,450,400,348
KMXK_0E05860,2303,2473,2466,2803,2753,2495
KMXK_0E05870,2134,2477,2456,2539,2042,1519
KMXK_0E05880,39396,47094,53054,57292,52837,45054
KMXK_0E05890,101,91,103,109,107,80
KMXK_0E05900,1174,1485,1630,1745,1658,1540
KMXK_0E05910,1682,2089,2314,2807,2617,2253
KMXK_0E05920,929,1181,1721,1791,1473,1296
KMXK_0E05930,538,565,609,567,520,459
KMXK_0E05940,1505,1789,1776,1942,1795,1373
KMXK_0E05950,1742,1715,1414,1384,1202,1060
KMXK_0E05960,536,620,650,733,590,467
KMXK_0E05970,1673,1610,1862,1883,1979,1710
KMXK_0E05980,3863,4080,3859,4097,4068,3644
KMXK_0E05990,3079,3926,4339,4980,4573,4166
KMXK_0E06000,2310,2772,2754,3380,3223,2656
KMXK_0E06010,1303,1618,1728,1822,1738,1580
KMXK_0E06020,2092,2360,2289,2411,2396,1990
KMXK_0E06030,1303,1624,1680,2106,1764,1612
KMXK_0E06040,3213,3781,4340,5073,4673,3913
KMXK_0E06050,1718,2123,2452,2939,2583,2266
KMXK_0E06060,7707,9261,10677,12230,10379,8980
KMXK_0E06070,2531,3057,3377,3575,3359,2880
KMXK_0E06080,1457,1593,1534,1804,1565,1393
KMXK_0E06090,560,655,802,923,845,815
KMXK_0E06100,970,1164,1269,1452,1352,1058
KMXK_0E06110,468,603,781,837,811,745
KMXK_0E06120,2993,2878,3118,3910,3522,3141
KMXK_0E06130,1242,1295,1489,1513,1399,1152
KMXK_0E06140,2223,2507,2467,2644,2575,2217
KMXK_0E06150,2643,2878,3334,3769,3185,2937
KMXK_0E06160,827,1000,864,1132,941,770
KMXK_0E06170,6134,7280,7705,8181,7630,6438
KMXK_0E06180,1428,1460,1605,1633,1361,1267
KMXK_0E06190,2058,2248,2224,2474,2278,1740
KMXK_0E06200,3659,3884,4528,5314,5255,4510
KMXK_0E06210,730,886,898,1017,1039,958
KMXK_0E06220,2294,2520,2901,2694,2791,2397
KMXK_0E06230,465,591,687,800,722,604
KMXK_0E06240,3337,3337,3926,4719,4360,3961
KMXK_0E06250,6597,7334,7626,8165,7429,6705
KMXK_0E06260,14128,15954,18541,20076,18871,16267
KMXK_0E06270,2199,2736,2836,2977,2751,2428
KMXK_0E06280,2763,3319,3688,3752,3888,3500
KMXK_0E06290,1720,1995,2420,2494,2400,2246
KMXK_0E06300,216,283,309,352,275,285
KMXK_0E06310,161,163,180,180,203,153
KMXK_0E06320,748,798,872,946,929,827
KMXK_0E06330,9323,9107,11071,11525,11277,10687
KMXK_0F00110,211,242,314,264,246,223
KMXK_0F00120,7564,8930,11522,12084,11354,8660
KMXK_0F00130,627,591,730,788,833,711
KMXK_0F00140,2366,2563,2766,3172,2759,2443
KMXK_0F00150,5433,5785,6101,6295,6094,5051
KMXK_0F00160,5116,6515,7780,9000,8915,7925
KMXK_0F00170,1599,1969,2222,2797,2458,2354
KMXK_0F00180,5116,6741,7792,9043,8207,6956
KMXK_0F00190,5455,7103,8403,9889,8658,7868
KMXK_0F00200,4726,5329,6146,6476,5987,5144
KMXK_0F00210,1873,1967,2083,2335,2071,1888
KMXK_0F00220,4118,4380,5047,5448,4939,4320
KMXK_0F00230,1809,1664,1926,2050,1977,1707
KMXK_0F00240,17372,18604,20792,23678,23397,18878
KMXK_0F00250,2264,2654,3392,3594,3193,2858
KMXK_0F00260,14755,15118,16698,18468,17197,15177
KMXK_0F00270,6547,8712,9435,10746,9185,7439
KMXK_0F00280,4128,4716,5418,5932,5547,4683
KMXK_0F00290,2159,1905,1597,1721,1442,1298
KMXK_0F00300,3550,4109,4295,4555,4374,3714
KMXK_0F00310,1766,2382,2203,2286,2242,1949
KMXK_0F00320,4988,5451,5270,5603,5730,4823
KMXK_0F00330,4301,4088,4345,4563,4399,3575
KMXK_0F00340,339,379,337,340,269,251
KMXK_0F00350,15806,20053,22586,26608,22882,19816
KMXK_0F00360,713,769,939,966,910,631
KMXK_0F00370,4037,4918,5062,5232,4295,4050
KMXK_0F00380,7331,6337,7954,11040,9304,8853
KMXK_0F00390,848,1013,925,1153,1046,774
KMXK_0F00400,1535,1823,1893,2146,1899,1599
KMXK_0F00410,2218,2231,2399,2775,2546,2050
KMXK_0F00420,4315,3894,4234,4761,4490,4074
KMXK_0F00430,1016,1143,1114,1268,1207,1093
KMXK_0F00440,6945,8468,9489,10179,9857,8603
KMXK_0F00450,104,102,126,143,191,138
KMXK_0F00460,2488,3144,3624,3651,3433,2885
KMXK_0F00470,1823,2108,2213,1923,1774,1255
KMXK_0F00480,2152,2564,2615,2851,2427,2025
KMXK_0F00490,4588,5477,6115,6310,5795,4711
KMXK_0F00500,1512,1609,1746,1746,1507,1172
KMXK_0F00510,2185,2592,2918,2875,2830,2458
KMXK_0F00520,8436,8807,10458,11916,11552,9644
KMXK_0F00530,6045,5476,5506,6107,5908,4995
KMXK_0F00540,329,381,406,446,339,337
KMXK_0F00550,664,725,845,886,726,609
KMXK_0F00560,9419,9348,11419,12832,12770,11675
KMXK_0F00570,1562,1435,1665,1934,1579,1508
KMXK_0F00580,1551,1353,1334,1480,1398,1255
KMXK_0F00590,9717,11398,12724,14071,13453,11786
KMXK_0F00600,19927,24540,23912,27414,22496,19906
KMXK_0F00610,3830,4537,5021,5490,5271,4663
KMXK_0F00620,4101,4255,4580,4631,4489,4052
KMXK_0F00630,9459,11856,13306,14173,12850,11667
KMXK_0F00640,1313,1736,1963,2127,1922,1715
KMXK_0F00650,2756,2870,3258,3721,3382,2941
KMXK_0F00660,48,39,47,39,48,34
KMXK_0F00670,3901,5214,6249,7081,6652,5963
KMXK_0F00680,1996,2259,2605,2793,2563,2334
KMXK_0F00690,1329,1399,1712,1716,1481,1399
KMXK_0F00700,3383,3960,4243,4614,4513,4137
KMXK_0F00710,25686,31308,33036,33818,31144,26452
KMXK_0F00720,13032,15266,14080,15063,13458,12645
KMXK_0F00730,5399,5881,6505,8490,7439,6929
KMXK_0F00740,1864,1864,1967,2519,2228,1945
KMXK_0F00750,788,781,801,1061,933,950
KMXK_0F00760,1490,1842,2134,2527,2370,2032
KMXK_0F00770,6580,7255,7116,6709,6132,4855
KMXK_0F00780,17673,20181,22450,23674,21941,19681
KMXK_0F00790,3867,4715,5315,6271,5784,5395
KMXK_0F00800,4035,4343,4582,5387,5200,4651
KMXK_0F00810,8535,9646,11265,10212,10459,8959
KMXK_0F00820,527,659,732,832,731,646
KMXK_0F00830,606,652,689,748,675,626
KMXK_0F00840,680,657,872,1180,1101,956
KMXK_0F00850,1227,1077,1208,1191,1192,967
KMXK_0F00860,6625,8443,8482,9153,8308,7129
KMXK_0F00870,3813,4508,4851,5162,4354,4295
KMXK_0F00880,2392,2224,2283,2152,1898,1619
KMXK_0F00890,7154,8068,7990,8927,8402,7595
KMXK_0F00900,55276,64524,73069,95385,89298,81391
KMXK_0F00910,1058,1194,1455,2517,2647,2709
KMXK_0F00920,5214,6048,7243,7888,7319,5899
KMXK_0F00930,336,313,317,260,198,199
KMXK_0F00940,18813,22576,20321,21946,20133,18617
KMXK_0F00950,2280,2343,2269,2455,2258,1834
KMXK_0F00960,11915,14421,15475,17585,16503,13989
