V1	V2	V3	V4
CENPK1137D_64	6.25264054425328e-06	6.95423636880708e-06	7.57782028634857e-06	1.13256385331329e-05
CENPK1137D_5440	1.32211521067079e-05	2.38244659737504e-05	1.57873618043893e-05	1.27616066563767e-05
CENPK1137D_5236	1.60437170070812e-05	1.21443534425659e-05	2.0924137023878e-05	1.99812646479611e-05
CENPK1137D_342	1.10308713888735e-05	7.73581139493828e-06	9.57750452351275e-06	8.55197520920304e-06
CENPK1137D_4498	2.80390379728068e-05	1.98512644332268e-05	2.56801243320985e-05	2.00468656322106e-05
CENPK1137D_2531	3.34096785810053e-05	2.89170438376711e-05	4.26763338712233e-05	2.89384978854291e-05
CENPK1137D_2731	4.30416346395328e-06	8.7252072046472e-06	5.49002658034348e-06	4.78523277200003e-06
CENPK1137D_4166	8.72533500074158e-06	1.17249150526952e-05	1.61454411544594e-05	1.15576342135765e-05
CENPK1137D_4061	1.50474805450912e-05	1.11360219615148e-05	1.06175938101275e-05	9.76709529663997e-06
CENPK1137D_1083	4.5729074490943e-06	7.37536140162575e-06	4.25881659236928e-06	7.29536646072834e-06
CENPK1137D_2287	8.56710801013982e-06	6.23166392546682e-06	1.01852559644125e-05	9.86299658135481e-06
CENPK1137D_5405	1.70337010594247e-05	1.97467614505981e-05	1.14235829746501e-05	2.0859501132608e-05
CENPK1137D_3727	1.20535407581396e-05	1.52456293553863e-05	1.02160227955461e-05	8.43959103503043e-06
CENPK1137D_3007	8.42630303207263e-06	1.63270330370344e-05	1.23671217573053e-05	1.66418248964912e-05
CENPK1137D_2443	1.11066919771664e-05	8.5553005351409e-06	1.45079949018579e-05	1.27413108573015e-05
CENPK1137D_1670	1.05968766077227e-05	1.72012147936832e-05	1.01709479629204e-05	1.20281193793263e-05
CENPK1137D_1406	0.000199896858284539	0.000166649917871673	0.000140794924621629	0.000177507854146289
CENPK1137D_5198	1.16119284131176e-05	1.8288084433468e-05	1.87857423891098e-05	1.86169375321912e-05
CENPK1137D_5192	4.02369313319506e-05	4.88675786323609e-05	3.79907964523341e-05	3.22783378694194e-05
CENPK1137D_1810	2.05478966190595e-05	3.30047704465187e-05	3.26531230076417e-05	3.07240141391447e-05
CENPK1137D_2369	7.86590777487396e-06	6.48603263521167e-06	9.08142067029849e-06	1.00781210921639e-05
CENPK1137D_4479	7.97069520305765e-05	6.86920956737342e-05	5.54553854343328e-05	6.23801120873737e-05
CENPK1137D_54	1.58474046412046e-05	1.3462719334879e-05	1.20452846580527e-05	1.16657713110154e-05
CENPK1137D_3964	3.27095297338175e-05	2.39383889973654e-05	3.26617461955691e-05	3.72247087818133e-05
CENPK1137D_1841	2.35942201617196e-05	2.15860617548497e-05	3.18222373953053e-05	2.1205643992454e-05
CENPK1137D_3821	1.45858106363929e-05	1.77023794153318e-05	1.28197411314388e-05	1.06135102548749e-05
CENPK1137D_4667	2.48491576641665e-05	3.17325505631818e-05	2.1921514486022e-05	2.05606676100523e-05
CENPK1137D_4278	4.33231919015768e-06	5.5406360290638e-06	7.62042388398827e-06	6.75022375563207e-06
CENPK1137D_2991	3.38737816190411e-05	3.81060562764859e-05	2.32669578823879e-05	2.76856125837589e-05
CENPK1137D_3430	2.39036781962308e-05	2.68983768765174e-05	2.53557740327841e-05	1.60151483712934e-05
CENPK1137D_4359	1.09688379879972e-05	1.15129128378052e-05	7.36939438371243e-06	7.80562455174843e-06
CENPK1137D_60	4.17342926254159e-06	4.76021502050861e-06	5.90419525725897e-06	7.85735293553676e-06
CENPK1137D_2017	1.79577022372904e-05	2.38880450476228e-05	1.92399840423975e-05	3.39234540423868e-05
CENPK1137D_4883	8.4390824499423e-06	1.15794997940744e-05	1.45526856318407e-05	1.7004204775915e-05
CENPK1137D_1606	5.48298721003089e-06	8.09604681231822e-06	1.14190781417728e-05	9.17607141880588e-06
CENPK1137D_3252	3.56638841106028e-06	5.23151347694109e-06	7.62573027590734e-06	3.9725646527108e-06
CENPK1137D_3322	1.73937083017751e-05	2.36678544671929e-05	1.47758352524842e-05	1.81047139919528e-05
CENPK1137D_2750	1.37572683523754e-05	1.43217575355431e-05	9.11863938987419e-06	1.31171065500723e-05
CENPK1137D_2698	1.64195110014161e-05	1.20630880955794e-05	1.55553047124915e-05	1.61727835885324e-05
CENPK1137D_4402	1.69452460815607e-05	1.24765057822949e-05	1.80293540132966e-05	2.17075527260032e-05
CENPK1137D_4560	2.03107212002286e-05	2.85723729350478e-05	1.55956693291913e-05	1.90898345234754e-05
CENPK1137D_4146	3.31012098032541e-06	5.74863174315409e-06	2.86381501699542e-06	4.32720498026674e-06
CENPK1137D_564	0.000104316756119086	6.92622610887639e-05	9.39892550554804e-05	6.63631153791134e-05
CENPK1137D_5209	3.25360084989039e-06	3.58909317081935e-06	5.94287961547832e-06	5.43706420459314e-06
CENPK1137D_716	2.70805257157309e-06	1.88605601187328e-06	1.8727837858948e-06	2.55507408669383e-06
CENPK1137D_519	4.43206459180246e-06	3.6229028818004e-06	5.33013595994967e-06	6.36968644483479e-06
CENPK1137D_4981	1.3333256320394e-05	1.92559769608022e-05	2.30221727954278e-05	1.8940532810434e-05
CENPK1137D_3140	3.03505956445398e-05	3.15068109496514e-05	2.77276927171664e-05	2.18846696667503e-05
CENPK1137D_4406	1.13860139266984e-05	8.51213588732451e-06	1.0519642644647e-05	9.17993273436456e-06
CENPK1137D_2906	6.64324031739821e-06	7.20041175366207e-06	5.05134560809371e-06	9.55358440285035e-06
CENPK1137D_3676	2.67632536719911e-05	3.47708443537151e-05	3.08351512767155e-05	2.28127758042414e-05
CENPK1137D_3681	1.04063625194014e-05	1.74097374526294e-05	1.62450566030207e-05	1.4277926115242e-05
CENPK1137D_1283	5.504367434811e-06	3.98149158702381e-06	4.3963393927116e-06	5.71715391006731e-06
CENPK1137D_2162	1.18996521018377e-05	1.36291557795219e-05	1.41065270725245e-05	8.84820797255979e-06
CENPK1137D_2528	2.87868163597352e-05	2.52071194787778e-05	1.84218578181555e-05	2.87376551232081e-05
CENPK1137D_4559	3.13339911745414e-06	5.79400841860765e-06	4.48556022892364e-06	3.40939236606902e-06
CENPK1137D_4381	4.27527689012647e-06	2.83861725773622e-06	3.85201864981477e-06	4.78111744777818e-06
CENPK1137D_3445	1.20717803439404e-05	8.41078532339865e-06	1.32865202409664e-05	1.6902508005946e-05
CENPK1137D_89	1.633058208905e-06	2.55769058673426e-06	2.34103449198306e-06	3.6568130997836e-06
CENPK1137D_3921	1.7689286518859e-05	1.94612301342209e-05	1.2458329606806e-05	1.79935893088956e-05
CENPK1137D_1187	1.45265636576218e-05	1.23631614590735e-05	1.46692571514942e-05	1.91236305922872e-05
CENPK1137D_3378	4.8274229843561e-06	3.78966308558641e-06	4.20732339768261e-06	5.88666997187002e-06
CENPK1137D_4163	3.31155455672335e-06	2.95793407327796e-06	2.20961416570463e-06	3.32582882768498e-06
CENPK1137D_4252	4.46767108535393e-05	3.93978405893657e-05	2.95523124778992e-05	3.55098074443865e-05
CENPK1137D_2144	1.2032548688167e-05	1.9337025048165e-05	1.48092313637837e-05	1.20920190880058e-05
CENPK1137D_818	8.54620418757797e-06	1.11425392259605e-05	1.24744727508384e-05	8.3417407041895e-06
CENPK1137D_2491	3.09686388635486e-06	5.61017410747872e-06	3.29094030306304e-06	5.8449880297348e-06
CENPK1137D_2061	6.36632535697401e-06	1.17804060828079e-05	6.85600604439386e-06	8.73297824914808e-06
CENPK1137D_1180	4.57529632101254e-06	3.52091611385848e-06	2.70867905223372e-06	3.63857603989916e-06
CENPK1137D_2009	3.30024002217518e-05	3.43753879850201e-05	2.32431522515037e-05	3.06671312334756e-05
CENPK1137D_1920	8.83822891362796e-06	8.6494937517433e-06	6.16793689928569e-06	9.1317200629488e-06
CENPK1137D_872	1.240091533562e-05	2.07466037977167e-05	1.79320545793302e-05	1.70145286206634e-05
CENPK1137D_2594	6.18826186805974e-06	6.13991770347051e-06	5.29412421462903e-06	8.24826850302753e-06
CENPK1137D_3129	8.38319970530976e-06	1.05060908238308e-05	1.14046716737958e-05	1.43149349369107e-05
CENPK1137D_3774	1.16482392890532e-05	2.01858847761568e-05	1.89076150401377e-05	1.56247185233415e-05
CENPK1137D_1794	2.36910087306147e-05	2.59192240196505e-05	1.70761761977594e-05	2.06469494772727e-05
CENPK1137D_155	3.53148365023679e-06	2.93586587470435e-06	2.48720592890601e-06	3.89340151951196e-06
CENPK1137D_5404	7.74008334861437e-06	5.76545817865661e-06	9.88097277099675e-06	8.87081980453903e-06
CENPK1137D_3708	2.03013937327871e-06	2.9099442227786e-06	2.72816805069875e-06	4.01719234592933e-06
CENPK1137D_4610	1.2492433982245e-05	1.40654941001469e-05	1.5360523999812e-05	2.10907696453127e-05
CENPK1137D_1542	1.15808520649706e-05	1.14209097031813e-05	1.23603945613953e-05	8.71712136814612e-06
CENPK1137D_4420	1.47597552635263e-05	2.03859777745349e-05	1.32857309144382e-05	2.25496373467751e-05
CENPK1137D_3863	6.65665115555781e-06	6.44091312724775e-06	8.20769654210878e-06	1.00776932472039e-05
CENPK1137D_5428	6.94460054917516e-07	7.81907178305905e-07	1.24412688744177e-06	1.03417430942527e-06
CENPK1137D_3524	1.39460903902521e-05	1.9969992960369e-05	1.27843030357557e-05	1.74700656945645e-05
CENPK1137D_5016	9.89409545206174e-06	8.35433709975168e-06	9.35045074302377e-06	1.2397601097386e-05
CENPK1137D_3941	3.86618538877973e-05	5.65816467210455e-05	4.74064759219054e-05	3.75100374023257e-05
CENPK1137D_2952	7.95381588078191e-06	1.03113863514919e-05	1.11587738442112e-05	1.31507339094307e-05
CENPK1137D_3034	1.53683322850857e-05	1.31031181880316e-05	1.02090353342525e-05	1.29631057088458e-05
CENPK1137D_3763	2.92645601086709e-06	2.6223535586793e-06	1.89494465837662e-06	3.28291490732775e-06
CENPK1137D_3699	1.1031029716e-05	9.71119268174694e-06	1.16150701407664e-05	7.37422181042124e-06
CENPK1137D_3910	2.69365533559355e-05	2.03232400797646e-05	1.98110043884067e-05	2.07384735559729e-05
CENPK1137D_1760	8.63734693303661e-06	9.31209037065652e-06	9.17863818901176e-06	6.48077298624154e-06
CENPK1137D_2618	4.56774388916937e-06	3.39282254780698e-06	3.31564927002622e-06	4.25817414757993e-06
CENPK1137D_2219	1.00507309766244e-05	7.39026911991439e-06	7.20400159578424e-06	9.42721973973872e-06
CENPK1137D_284	5.12985828334819e-06	3.67841449407504e-06	4.38849935182802e-06	5.57237575719614e-06
CENPK1137D_4687	2.17633938470214e-06	3.94258298498013e-06	3.0918018541895e-06	3.18995429976087e-06
CENPK1137D_2651	3.74876596433387e-06	3.35921323632472e-06	4.85481689336159e-06	4.23156947606614e-06
