Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
CENPK1137D_4750	4.47471527954637e-06	6.40078085972272e-06	4.15376816810142e-06	5.66876616524419e-06	5.73027035365662e-06	1.82992593742893e-06	0	4.62422552119203e-06	4.46356752332439e-06	2.9248251273547e-06	4.67944125862425e-06	3.21490858749991e-06
CENPK1137D_1452	1.12822205152543e-05	7.26230776216881e-06	5.23650394651648e-06	8.0397074642148e-06	8.12693556081395e-06	3.46038127504334e-06	1.31190060988051e-05	8.74438854481337e-06	8.44058503225797e-06	1.10616609081946e-05	2.94960041420391e-06	3.03968845121437e-06
CENPK1137D_1720	2.55149895896963e-06	2.18984914300481e-06	1.18424687322077e-06	2.42426334397903e-06	3.6758486673778e-06	4.69543697128067e-06	2.37351364359946e-06	2.63675024359503e-06	3.8177137016215e-06	3.75242837882485e-06	4.00235168744068e-06	5.49945777668795e-06
CENPK1137D_1487	1.61942076783583e-05	3.47470960956376e-06	1.12745135991324e-05	7.69332550997426e-06	7.77679547996255e-06	0	1.12984093340729e-05	8.36764618120463e-06	8.0769317088727e-06	1.19082165899442e-05	8.46756037274864e-06	1.30892706776782e-05
CENPK1137D_207	0.000105024199796412	0.000105161064360033	9.74913822983804e-05	9.97869573499602e-05	0.000117681213954139	8.58988763569582e-05	0.000130264013498723	0.000108533293115037	0.000104762555400378	8.58092077804799e-05	9.15243657936802e-05	5.65918467534911e-05
CENPK1137D_140	7.81147999579547e-06	4.19017483679961e-06	5.43840360647241e-06	7.42194487262488e-06	4.68904403426782e-06	4.79173387389103e-06	4.5416083459358e-06	3.02717962749077e-06	3.89600971683113e-06	4.78673185321791e-06	4.08443437176063e-06	6.31377453525413e-06
CENPK1137D_4310	5.38585639981599e-06	1.15561609186849e-05	1.74984532330426e-05	1.27931996602513e-05	1.03456012267375e-05	9.91140881041826e-06	1.0020308730671e-05	1.11316198066704e-05	1.88035355846833e-05	5.28056663264492e-06	1.12645373284529e-05	8.70643796207555e-06
CENPK1137D_5205	1.256226136527e-05	1.07816846988047e-05	8.74592875499982e-06	8.95186424775369e-06	6.03265929052504e-06	1.1558951699749e-05	1.46074421469545e-05	1.29819946030299e-05	1.56637066121938e-05	1.23166778450082e-05	1.31370065941325e-05	6.76912151141142e-06
CENPK1137D_2699	2.5689372612072e-05	2.9397543171561e-05	2.38468129362945e-05	2.4408320502868e-05	1.64487616626546e-05	1.05056179717143e-05	2.38973549943701e-05	2.6547711984973e-05	3.41671643512025e-05	4.19786052451269e-05	3.58196079077425e-05	1.84568133296757e-05
CENPK1137D_1261	2.5689372612072e-05	2.9397543171561e-05	2.38468129362945e-05	1.62722136685786e-05	2.46731424939819e-05	0	1.59315699962467e-05	1.76984746566487e-05	2.56253732634019e-05	2.51871631470761e-05	2.68647059308068e-05	9.22840666483787e-06
CENPK1137D_5114	0	2.42364086645729e-06	1.31067892374256e-06	0	1.35609600896144e-06	0	0	0	1.40843293144044e-06	0	0	1.52164712504444e-06
CENPK1137D_565	0	4.05382787782439e-06	0	4.48777321415165e-06	0	0	8.78765170427895e-06	4.88112693903604e-06	0	4.63097311831162e-06	0	0
CENPK1137D_445	0	0	4.10744361604081e-06	4.20415929355471e-06	0	0	1.2348447376273e-05	0	0	0	0	4.76858188257422e-06
CENPK1137D_2864	2.57078674807632e-06	0	4.77279625362841e-06	0	2.46909057355183e-06	0	0	2.65668248085763e-06	0	0	0	2.77051517583686e-06
CENPK1137D_1145	0	1.11160459761887e-06	0	1.23059722520807e-06	0	0	0	0	1.29195752035287e-06	1.26986422830743e-06	2.70888220847454e-06	0
CENPK1137D_1303	1.05645644765621e-05	2.11566638357462e-05	1.30757672510648e-05	2.34213963010755e-05	1.35288631426567e-05	1.72814307463703e-05	9.82761048585043e-06	1.09175501950037e-05	1.40509936237194e-05	1.72633909144161e-05	1.10479116105981e-05	7.59022796693766e-06
CENPK1137D_123	9.28089095017024e-06	1.39394783167295e-05	8.61522286717332e-06	1.10226008768637e-05	8.91375388346585e-06	5.69310291644557e-06	6.47511178210028e-06	7.19323969963205e-06	6.9433272585046e-06	9.09945595177019e-06	9.70550779566511e-06	1.25024222847219e-05
CENPK1137D_4683	7.93516176239556e-06	2.04312925042349e-05	2.94640622057327e-05	7.53945899977477e-06	4.57275574221798e-05	5.84112359227316e-05	1.47632548631886e-05	1.64005865151611e-05	3.1661572298781e-05	2.33401045162905e-05	2.4894627495881e-05	2.56549705282493e-05
CENPK1137D_64	5.09753432273805e-06	6.56251365232385e-06	7.09787365769793e-06	7.26500331884079e-06	7.34382613846571e-06	6.25387964911473e-06	7.11291722530502e-06	1.05357086821163e-05	5.08483495162436e-06	1.49936431582166e-05	7.99613302865557e-06	1.09871394125265e-05
CENPK1137D_5440	1.23344483353299e-05	1.58792428789391e-05	1.14497651058547e-05	2.34387326417869e-05	1.77697762003289e-05	3.02648890791355e-05	2.8685080692724e-05	6.37328491521804e-06	1.23037198052258e-05	1.20933184022231e-05	1.28987707232544e-05	1.32927308436525e-05
CENPK1137D_3943	4.17640092757661e-06	5.37665592216708e-06	5.81527543534199e-06	7.93627263134187e-06	4.01118924755963e-06	0	5.82760060389025e-06	6.47391572966885e-06	1.04149908877569e-05	0	6.55121776207395e-06	9.00174404499975e-06
CENPK1137D_4578	1.02609850375805e-05	5.87106106443532e-06	9.52502010961188e-06	3.24976681024775e-06	6.57005135376147e-06	4.19620947720773e-06	9.54520788568231e-06	7.06921832550047e-06	0	6.70692658514096e-06	7.15362859077041e-06	1.10581769518316e-05
CENPK1137D_4225	0	6.99701798090237e-06	7.56782419667793e-06	7.74601952031655e-06	7.83006120242805e-06	2.00038479187437e-05	7.58386379958321e-06	1.68499176525628e-05	1.62645063178669e-05	1.59863729563634e-05	1.70511147232062e-05	8.78594881104427e-06
CENPK1137D_3084	5.00115237125771e-06	2.14614417061291e-06	4.64244677611335e-06	4.75175987380763e-06	4.80331485527099e-06	3.06781701274851e-06	4.65228619638297e-06	0	4.98869311430373e-06	2.45169165087086e-06	0	2.69484984540434e-06
CENPK1137D_4724	0	7.04527327732238e-06	0	7.79944034459459e-06	0	2.51772568632464e-06	1.90904157713646e-06	2.12076549765014e-06	0	6.03623392662687e-06	4.29217715446224e-06	0
CENPK1137D_1514	7.6544968769089e-06	9.85432114352166e-06	0	7.27279003193708e-06	3.6758486673778e-06	4.69543697128067e-06	0	0	7.635427403243e-06	7.50485675764969e-06	8.00470337488135e-06	4.12459333251596e-06
CENPK1137D_4321	9.8914758811025e-06	1.13192756256149e-05	1.22426851270358e-05	9.39821758974695e-06	9.50018506000966e-06	0	1.22686328502953e-05	1.02219722047403e-05	9.86683347261181e-06	9.69810436964981e-06	1.03440280453799e-05	1.06599600532892e-05
CENPK1137D_5236	1.74186477711122e-05	1.99329682968146e-05	1.07795349533169e-05	1.10333546338167e-05	1.11530627858975e-05	1.42466429079833e-05	2.16047632144224e-05	1.80006437361524e-05	2.31670041210593e-05	2.27708336744298e-05	1.21437207296981e-05	2.50292395397554e-05
CENPK1137D_342	1.11867881988659e-05	1.15214055475009e-05	1.03844204202536e-05	6.37736193589971e-06	8.59540553048493e-06	8.23466671843021e-06	8.32514371984322e-06	9.24845104238407e-06	1.1158918808311e-05	6.58085653654809e-06	7.01916188793637e-06	1.20559072031247e-05
CENPK1137D_1252	1.10929567973843e-06	2.85619186918475e-06	3.08919571122547e-06	2.10795684989043e-06	3.1962411991272e-06	0	1.03191436601971e-06	3.43907918537861e-06	1.1065321166862e-06	2.17521943301869e-06	4.64019151833756e-06	3.5864357681616e-06
CENPK1137D_5207	2.37579693484897e-06	8.15620459250895e-06	8.82157551069842e-06	0	1.14090712131187e-05	0	8.84027237316685e-06	0	7.10963449822927e-06	4.65870349626558e-06	4.96898752412795e-06	2.56037630022448e-06
CENPK1137D_1687	0	2.53280485589689e-05	3.65256969492555e-05	0	9.44784244259914e-06	2.41368743482362e-05	1.83015556155231e-05	2.03313055973071e-05	9.81247075375444e-06	1.92893425754467e-05	1.02870361553227e-05	2.12024549820242e-05
CENPK1137D_4498	2.6016923811133e-05	2.79116017817417e-05	3.01885883255458e-05	1.23597688520898e-05	3.12346703703414e-05	1.59593540772491e-05	2.42020571527683e-05	2.68862074019034e-05	2.59521084416238e-05	2.55083109467656e-05	1.36036215824486e-05	2.10286643674174e-05
CENPK1137D_2531	1.84538645637106e-05	4.75146337307789e-05	3.42605374485264e-05	3.50672511617431e-05	1.77238594659612e-05	3.39600208853091e-05	3.43331508446247e-05	4.76761235905845e-05	4.60197271784608e-05	1.80931042761942e-05	2.89472412742802e-05	3.97751481058128e-05
CENPK1137D_2731	2.78101463635358e-06	2.38683323647604e-06	7.74464251903022e-06	7.92700128480992e-06	8.01300655762497e-06	1.02356137715067e-05	5.17403791934181e-06	5.74786910578075e-06	5.54817271590788e-06	5.45329544773144e-06	2.90825087568703e-06	5.99415199258161e-06
CENPK1137D_4166	4.16179812713054e-06	1.42876171358286e-05	7.72658973926558e-06	1.18627851395058e-05	7.99432822066081e-06	1.53176317979191e-05	2.32288975120101e-05	8.60170621424532e-06	1.66057197371229e-05	8.16087570499669e-06	1.3056622812525e-05	1.34554041232077e-05
CENPK1137D_4061	1.2228845181774e-05	1.39940359618047e-05	1.89195604916948e-05	7.74601952031655e-06	1.56601224048561e-05	1.00019239593718e-05	1.13757956993748e-05	4.21247941314069e-06	1.62645063178669e-05	1.19897797172725e-05	8.52555736160309e-06	8.78594881104427e-06
CENPK1137D_2716	1.55591407105795e-05	1.33537859504803e-05	7.2215838739541e-06	7.39162647036742e-06	7.47182310819932e-06	9.54431959521758e-06	1.44737792776359e-05	0	7.76018928891691e-06	2.2882455408128e-05	1.62709983633209e-05	8.38397729681349e-06
CENPK1137D_1455	2.18398947588869e-05	1.87443050497568e-05	2.02734372975225e-05	0	1.04879718858211e-05	2.67941449186842e-05	1.01582028875151e-05	2.25696144704052e-05	2.17854855266842e-05	1.07064699616012e-05	1.14195538971931e-05	1.17683351047015e-05
CENPK1137D_1083	4.26621600128794e-06	5.49228293124595e-06	3.96022341474902e-06	6.08020887078611e-06	8.19490276383151e-06	7.85097257025962e-06	1.98430844935331e-06	4.40875981590352e-06	6.38338151185101e-06	8.3656288588855e-06	8.92280555407922e-06	4.5976649692203e-06
CENPK1137D_2287	2.58755274860725e-06	1.1103963317519e-05	1.20098079642932e-05	7.37555771717097e-06	4.97038667632389e-06	6.34904738290561e-06	9.6282096933839e-06	8.02202601285053e-06	1.29055321870031e-05	7.61090364661648e-06	1.08237510851657e-05	1.11543350122823e-05
CENPK1137D_5405	2.00046094850308e-05	1.71691533649033e-05	1.39273403283401e-05	2.37587993690382e-05	4.80331485527099e-06	3.06781701274851e-05	1.39568585891489e-05	1.0336504106194e-05	9.97738622860746e-06	1.47101499052251e-05	2.09198550385555e-05	2.69484984540434e-05
CENPK1137D_3727	1.74527018234506e-05	8.98737206931155e-06	9.7205483816567e-06	6.63295513176666e-06	1.34098408862697e-05	2.56940920481224e-05	1.29882007594035e-05	7.21433424420576e-06	1.04455333830289e-05	6.84460542999723e-06	1.0950715907279e-05	7.52345176781504e-06
CENPK1137D_3007	1.07231915708048e-05	4.60164245590877e-06	9.9540750695043e-06	2.03769162156075e-05	1.54484991291148e-05	1.3155683766381e-05	9.97517220485719e-06	1.10814773751088e-05	1.60447156919498e-05	1.57703408893855e-05	1.68206942539737e-05	1.73344395461144e-05
CENPK1137D_16	1.69233307728815e-05	1.93661540324502e-05	1.0473007893033e-05	1.60794149284296e-05	1.08359140810853e-05	0	1.04952048790441e-05	1.74887770896267e-05	1.1254113376344e-05	1.65924913622919e-05	1.76976024852235e-05	1.82381307072862e-05
CENPK1137D_3434	1.28678298849658e-05	1.1043941894181e-05	0	1.22261497293645e-05	6.17939965164592e-06	1.57868205196572e-05	3.59106199374859e-05	1.32977728501306e-05	0	2.52325454230168e-05	6.72827770158946e-06	0
CENPK1137D_4142	0	3.18906750846539e-06	2.29948456340266e-06	2.3536292403043e-06	1.18958265926586e-06	1.51954307811477e-06	1.1521790996245e-06	2.55992505439559e-06	2.47098639168426e-06	4.85746191806255e-06	2.59049193505526e-06	2.66961191761179e-06
CENPK1137D_4797	0	2.09337013363063e-06	0	2.31745665976684e-06	0	0	2.26894285807202e-06	2.52058194392845e-06	2.43301016640223e-06	0	5.10135809341824e-06	0
CENPK1137D_4468	0	3.43961153269948e-06	0	7.61561515128765e-06	0	4.91677070056663e-06	0	0	3.99767327004811e-06	0	4.1910147299463e-06	4.31901860744937e-06
CENPK1137D_319	3.25211547639162e-06	1.39558008908708e-06	0	0	1.56173351851707e-06	0	0	0	1.62200677760149e-06	3.1885388683457e-06	0	0
CENPK1137D_2472	0	0	2.825837168069e-06	0	0	1.86736687732518e-06	0	0	1.51829790435331e-06	0	0	4.92103015247748e-06
CENPK1137D_2868	0	0	2.99431526481024e-06	3.06482073161576e-06	0	7.91480161554629e-06	3.00066155755867e-06	0	0	0	0	6.95256653882094e-06
CENPK1137D_2711	0	0	1.40394197295423e-06	1.43699980935987e-06	0	3.7110060942015e-06	1.40691755367109e-06	0	0	1.48285289175925e-06	0	1.62992188870707e-06
CENPK1137D_278	5.19770421117613e-06	2.23049044806058e-06	0	0	2.49604571081768e-06	0	2.41756356929945e-06	0	2.59237764455085e-06	2.5480463445732e-06	0	0
CENPK1137D_1216	0	0	1.77351899312195e-06	1.81527905291527e-06	1.83497421437319e-06	0	3.55455574555104e-06	0	1.90579287512727e-06	1.87320260965414e-06	0	0
CENPK1137D_1439	0	2.9870310678706e-06	3.23070857518999e-06	3.30678026305911e-06	0	8.53965437466836e-06	0	3.59661984981603e-06	0	0	0	3.75072668541656e-06
CENPK1137D_2443	4.09028956824513e-06	1.40421254324639e-05	1.51876609307901e-05	7.7726381440977e-06	7.85696862924052e-06	1.00362948320845e-05	2.28297755616319e-05	8.4539105748253e-06	1.22402985691164e-05	8.02065447295208e-06	2.13871370239528e-05	8.81614107499975e-06
CENPK1137D_1670	3.90253857166995e-06	1.3397568855236e-05	1.4490522396262e-05	2.22475839337616e-05	1.49926417777639e-05	1.43634186695242e-05	1.4521234291661e-05	1.20987933308565e-05	3.89281626624356e-06	1.53049865680594e-05	8.16217294946918e-06	1.26171986204505e-05
CENPK1137D_1470	8.99451585158187e-06	1.0292842571403e-05	1.94819051108434e-05	1.4243310452975e-05	1.7277414643141e-05	1.10348682473674e-05	1.39451399841203e-05	1.54917378921547e-05	1.79442160383519e-05	1.4697798813785e-05	1.56767175666757e-05	0
CENPK1137D_1406	0.000274678676390616	0.000183357753243134	0.000141654145219869	0.000144989596149515	0.000205187757663627	0.000149772399801876	0.000113563498947605	0.000126158357808931	0.000182662917108352	0.000209462476428248	0.0001914971345837	0.000131563951426919
CENPK1137D_5198	9.4968691305266e-06	1.35846359735604e-05	1.17542801352657e-05	1.80465773930779e-05	2.12827727363869e-05	1.55349031709393e-05	1.76687890649864e-05	2.28997551076052e-05	1.57886829947379e-05	1.55186865134911e-05	1.98627347041604e-05	2.04693913789223e-05
CENPK1137D_5192	3.83959440115914e-05	3.95444371049708e-05	4.27704128792895e-05	4.377750386966e-05	3.68770624372418e-05	6.59481695901808e-05	3.57175520883596e-05	4.7614606011758e-05	3.06402312568848e-05	1.50581319459939e-05	3.21220999946852e-05	4.96547816675793e-05
CENPK1137D_1810	2.38054852871867e-05	1.02156462521175e-05	2.76225583178744e-05	3.39275654989865e-05	2.85797233888624e-05	3.65070224517072e-05	4.98259851632617e-05	1.84506598295562e-05	2.96827240301072e-05	2.91751306453632e-05	3.73419412438215e-05	2.56549705282493e-05
CENPK1137D_2369	5.16014854491041e-06	8.85749675039086e-06	9.58007802932062e-06	8.17137897374433e-06	4.95602139691255e-06	6.33069753497813e-06	8.00031874811523e-06	1.06651212887608e-05	8.57882197401942e-06	1.01185424203572e-05	8.99372380631539e-06	1.11220970498191e-05
CENPK1137D_4479	0.000140032266395216	6.00920367771615e-05	3.89965529193522e-05	7.98295658799682e-05	4.03478447842763e-05	8.58988763569582e-05	5.21056053994893e-05	7.23555287433577e-05	4.19050221601513e-05	6.8647366224384e-05	7.32194926349441e-05	4.52734774027928e-05
CENPK1137D_54	1.22079411729162e-05	1.83357753243134e-05	1.69984974263843e-05	1.44989596149515e-05	1.46562684045448e-05	1.12329299851407e-05	8.51726242107037e-06	6.30791789044657e-06	2.13106736626411e-05	8.97696327549636e-06	9.574856729185e-06	1.64454939283649e-05
CENPK1137D_3964	2.2889889699218e-05	3.27424559362739e-05	4.24962435659607e-05	2.17484394224272e-05	2.19844026068172e-05	2.80823249628517e-05	2.83908747369012e-05	3.15395894522329e-05	3.80547743975733e-05	2.24424081887409e-05	3.98952363716042e-05	4.93364817850948e-05
CENPK1137D_4966	7.4977906416336e-06	8.04381594654918e-06	6.96001469426758e-06	8.90487283437965e-06	7.20119014522517e-06	0	8.71845759637124e-06	9.68538573729985e-06	7.47911156664118e-06	5.51341051565918e-06	7.8408275577578e-06	6.06022925864156e-06
CENPK1137D_4943	0	1.66108069140121e-05	1.49715763240512e-05	1.53241036580788e-05	1.23922919843306e-05	3.95740080777314e-06	9.001984672676e-06	1.00003576311958e-05	1.28705578450329e-05	1.89756947286915e-05	2.02395345494968e-05	1.04288498082314e-05
CENPK1137D_1841	2.75207922395222e-05	1.77149935007817e-05	2.5546874744855e-05	1.96113095369864e-05	1.98240855876502e-05	2.53227901399125e-05	2.56010199939687e-05	3.55504042958694e-05	3.43152878960777e-05	2.69827797876191e-05	1.43899580901046e-05	2.22441940996381e-05
CENPK1137D_3821	2.31121216380453e-05	9.91810315739559e-06	1.07272071137376e-05	1.09797946598662e-05	1.84982028406876e-05	2.36291407454416e-05	7.16662857436342e-06	1.59228995292826e-05	1.53696952906704e-05	1.1330147823442e-05	8.0565137527123e-06	1.24538691884705e-05
CENPK1137D_4667	2.20421160066543e-05	2.52238179064629e-05	2.72815390793822e-05	4.18858833320821e-05	3.52836091220523e-05	1.8028159235411e-05	1.36696804288784e-05	2.27785923821682e-05	2.93162706470194e-05	1.44074719236361e-05	7.68352700490155e-06	3.95910039016193e-05
CENPK1137D_4278	3.53197111085856e-06	4.54702355435495e-06	4.91796290525955e-06	5.03376342714933e-06	5.0883780514295e-06	6.49976660861257e-06	4.92838626738493e-06	9.12495540531959e-06	8.80792997926029e-06	5.19438527810621e-06	5.54034736555215e-06	9.51593862323786e-06
CENPK1137D_5038	1.1229002493956e-05	1.28498694995188e-05	1.04236069124055e-05	2.48944400935959e-05	1.79746687980267e-05	0	1.04456991956523e-05	0	1.49347039145193e-05	1.46793110165349e-05	1.56569984250824e-05	1.21014011925704e-05
CENPK1137D_2991	2.0174140073887e-05	3.46293093292117e-05	4.68178954540245e-05	2.87521741516835e-05	4.84402091336651e-05	3.71257855441091e-05	1.87668494023584e-05	2.08482031972387e-05	3.01858210475666e-05	2.96696243851151e-05	3.16457129184928e-05	2.17415004476689e-05
CENPK1137D_3430	2.33387110658693e-05	2.67075719009607e-05	2.16647516218623e-05	2.21748794111023e-05	2.98872924327973e-05	2.86329587856527e-05	2.89475585552718e-05	1.60790063874128e-05	3.10407571556676e-05	1.52549702720853e-05	2.44064975449814e-05	8.38397729681349e-06
CENPK1137D_4359	9.72976237895913e-06	1.11342193483569e-05	1.20425322366755e-05	6.16304550390308e-06	1.24598249106757e-05	1.59158680988369e-05	9.0510418098568e-06	3.35161849764872e-06	9.70552284363178e-06	9.53955225461466e-06	3.39163862341703e-06	1.04856827772136e-05
CENPK1137D_60	2.27585901407138e-06	3.90655688417494e-06	6.33787188937846e-06	4.32473747597023e-06	4.37165940938622e-06	5.58424817616937e-06	8.46840623127455e-06	4.70380110377469e-06	4.54037843672768e-06	6.69410263373534e-06	9.51993403284169e-06	7.35802214003325e-06
CENPK1137D_2017	9.91895220299445e-06	2.55391156302936e-05	1.8415038878583e-05	2.82729712491554e-05	1.90531489259083e-05	2.43380149678048e-05	2.76811028684787e-05	1.02503665719757e-05	1.97884826867381e-05	3.89001741938176e-05	4.14910458264684e-05	2.13791421068744e-05
CENPK1137D_4883	5.53615936911318e-06	9.50292674615577e-06	1.02781612345579e-05	1.05201753485229e-05	1.06343156795767e-05	1.35840083541236e-05	1.54499178800811e-05	1.71634044926104e-05	1.10447345228306e-05	2.17117251314331e-05	1.73683447645681e-05	1.19325444317439e-05
CENPK1137D_1606	8.68813331649149e-06	3.72833804821805e-06	4.03249026538313e-06	4.12744105827086e-06	4.17222239253465e-06	1.59884769861492e-05	1.21231107453191e-05	1.34676349120848e-05	8.66648876791451e-06	4.25914315990703e-06	4.54281523647464e-06	1.8726255860036e-05
CENPK1137D_480	9.40928272220817e-06	1.21134145282025e-05	4.36720289610663e-06	4.47003498010362e-06	9.03706668422526e-06	5.77186125718692e-06	1.31293768546144e-05	9.72366789436428e-06	4.69292079527386e-06	0	9.83977371378696e-06	5.07015227831013e-06
CENPK1137D_1425	1.86271402873135e-06	4.7960780526373e-06	3.45822326358366e-06	5.30947816885547e-06	1.7890280681604e-06	4.57051924278025e-06	3.46555278478607e-06	1.92495146891562e-06	1.8580734917125e-06	3.65259851585142e-06	1.94793642377786e-06	0
CENPK1137D_3252	3.83959440115914e-06	3.29536975874757e-06	3.56420107327412e-06	7.29625064494333e-06	3.68770624372418e-06	4.71058354215577e-06	7.14351041767192e-06	1.19036515029395e-05	3.8300289071106e-06	3.76453298649848e-06	4.01526249933565e-06	4.13789847229827e-06
CENPK1137D_2183	7.62996323307265e-06	1.30969823745096e-05	0	0	0	1.87215499752345e-05	1.0646578026338e-05	0	0	3.74040136479015e-06	7.97904727432084e-06	0
CENPK1137D_4173	2.38531916705277e-06	2.04722369781913e-06	2.21423313169334e-06	2.26637044081406e-06	2.29095979069037e-06	5.85282925077471e-06	4.43785216328316e-06	2.46501801330076e-06	0	2.33868782728362e-06	7.48335495868167e-06	5.14127665896779e-06
CENPK1137D_2683	3.83959440115914e-06	3.29536975874757e-06	1.06926032198224e-05	0	1.10631187311725e-05	4.71058354215577e-06	3.57175520883596e-06	3.96788383431317e-06	0	7.52906597299695e-06	4.01526249933565e-06	4.13789847229827e-06
CENPK1137D_2569	0	4.6434755691443e-06	5.02228333052263e-06	1.54216206813575e-05	0	6.63764044576495e-06	1.00658555885377e-05	0	1.61905767436948e-05	5.30456920824785e-06	1.1315739770855e-05	5.83067512005665e-06
CENPK1137D_1969	0	2.57970864952461e-06	2.7901574058459e-06	5.71171136346574e-06	2.88684074634974e-06	3.68757802542497e-06	5.59214199363206e-06	6.21234337695496e-06	0	2.94698289347103e-06	6.28652209491945e-06	6.47852791117406e-06
CENPK1137D_1486	2.53789821825018e-06	6.53452851947812e-06	2.35586851325155e-06	4.82268166296894e-06	2.43750306088379e-06	0	2.36086165189584e-06	5.24539014344171e-06	2.53157561024368e-06	2.48828406357042e-06	0	2.73507148488798e-06
CENPK1137D_1529	3.97420455545687e-06	1.70545012556218e-06	1.84457818483302e-06	3.77602287133962e-06	0	0	3.6969753413661e-06	0	1.98215185509898e-06	1.94825580269537e-06	4.15603130148264e-06	4.28296669920689e-06
CENPK1137D_2444	0	0	2.77613651435924e-06	2.84150464815632e-06	1.43616700446545e-06	0	2.78202038879183e-06	3.0905627855203e-06	1.4915941723672e-06	2.93217393420736e-06	1.5637328829071e-06	1.61149312363375e-06
CENPK1137D_2853	7.12739080454691e-06	0	0	0	4.56362848524749e-06	0	6.63020427987514e-06	4.9103552440602e-06	0	2.32935174813279e-06	4.96898752412795e-06	0
CENPK1137D_3062	5.33755275497459e-06	9.1620145758901e-06	9.90943796156931e-06	0	5.12640778275558e-06	6.54834483438695e-06	0	1.10317846514536e-05	5.32425543140936e-06	5.2332072906481e-06	5.58175504391951e-06	5.75223554445051e-06
CENPK1137D_1942	0	1.66922324381004e-06	1.80539596848853e-06	0	1.86795577704983e-06	4.77215979760879e-06	1.80922240970449e-06	4.01975159685321e-06	3.88009464445846e-06	0	2.03387479541512e-06	4.19198864840675e-06
CENPK1137D_4122	2.22897802314482e-06	3.82608473862077e-06	0	2.11782556173449e-06	2.14080325010205e-06	0	2.07349085157144e-06	2.30345316224173e-06	2.22342502098181e-06	8.74161217838597e-06	2.33095763070047e-06	0
CENPK1137D_1137	0	2.02691393891219e-06	1.09613326658232e-06	2.24388660707582e-06	3.40234802248362e-06	0	2.19691292606974e-06	0	1.1778858742106e-06	1.1577432795779e-06	0	1.27256798255205e-06
CENPK1137D_4847	2.46433595105452e-06	2.11504063190838e-06	0	2.34144689433999e-06	2.36685079824947e-06	3.02335589662172e-06	2.29243087937712e-06	7.64002477414336e-06	2.45819660704821e-06	0	2.57708359170611e-06	5.31158810108681e-06
CENPK1137D_1132	0	3.00902687838511e-06	1.62724938544179e-06	3.33113063318473e-06	0	0	0	3.62310453206799e-06	5.24584224390701e-06	1.71871167277545e-06	0	3.77834617499989e-06
CENPK1137D_1109	2.70516878263485e-05	1.16086889228607e-05	2.51114166526131e-05	1.28513505677979e-05	2.59815667171476e-05	0	1.25823194856721e-05	0	1.34921472864124e-05	1.32614230206196e-05	1.41446747135688e-05	1.45766878001416e-05
CENPK1137D_1191	6.48650825263942e-06	0	3.01063305916888e-06	3.08152275195154e-06	3.11495622766892e-06	3.97896702470924e-06	3.01701393661893e-06	3.35161849764872e-06	0	3.17985075153822e-06	6.78327724683406e-06	6.99045518480907e-06
CENPK1137D_5023	1.42377304349203e-06	6.10983627518987e-06	3.96496052409681e-06	4.05832123193618e-06	4.10235263954962e-06	6.98698994291048e-06	5.29781873080932e-06	4.41403345204694e-06	0	6.97969632664191e-06	5.95565251097632e-06	4.60316456846578e-06
CENPK1137D_1779	1.92601013650378e-06	0	0	3.65993155328872e-06	1.84982028406876e-06	0	1.79165714359085e-06	1.99036244116033e-06	0	1.88835797057367e-06	2.01412843817808e-06	2.07564486474509e-06
CENPK1137D_3673	1.4804406273126e-06	2.5412055353526e-06	4.12276989819022e-06	0	5.68750714206217e-06	0	1.37716929693924e-06	3.05981091700766e-06	4.43025731792645e-06	4.35449711124824e-06	6.19269340693558e-06	1.59545836618466e-06
CENPK1137D_5201	1.83119117593744e-05	1.57163788494115e-05	0	0	1.75875220854538e-05	0	0	1.89237536713397e-05	0	1.79539265509927e-05	0	1.97345927140379e-05
CENPK1137D_988	0	0	6.71673150586613e-06	3.43744331296722e-06	6.94947681188143e-06	4.4385437631255e-06	3.36548363142598e-06	0	3.60884182736865e-06	0	1.13501341166631e-05	3.89893169122329e-06
CENPK1137D_419	1.42547816090938e-06	1.22343068887634e-06	0	0	2.73817709114849e-06	0	2.65208171195006e-06	2.94621314643612e-06	0	4.19283314663902e-06	0	1.53622578013469e-06
CENPK1137D_3464	1.11240585454143e-05	0	1.03261900253736e-05	0	1.06840087435e-05	0	0	2.2991476423123e-05	1.10963454318158e-05	0	2.32660070054963e-05	1.19883039851632e-05
CENPK1137D_691	0	1.29640180864435e-06	0	4.30552861662265e-06	0	0	2.81026425060697e-06	0	1.50673726041153e-06	2.9619421974988e-06	0	0
CENPK1137D_5056	0	4.6434755691443e-06	5.02228333052263e-06	5.14054022711916e-06	0	1.32752808915299e-05	5.03292779426885e-06	5.59110903925946e-06	5.39685891456494e-06	0	5.6578698854275e-06	0
CENPK1137D_3267	0	2.38683323647604e-06	2.58154750634341e-06	2.64233376160331e-06	5.34200437174998e-06	0	2.58701895967091e-06	0	0	0	2.90825087568703e-06	5.99415199258161e-06
CENPK1137D_3322	1.61393120591096e-05	1.73146546646059e-05	1.87271581816098e-05	2.30017393213468e-05	2.32513003841592e-05	2.47505236960727e-05	1.12601096414151e-05	2.50178438366864e-05	8.0495522793511e-06	1.58237996720614e-05	2.10971419456619e-05	1.73932003581351e-05
